MinMax,Path,Stage3_Outlay_Amount,Stage3_Outlay_Type,Stage4_Function,Stage4_Row_Type,pillar3_cumsum,pillar4_rank_n,t,pillar4_cumsum,Stage4_Top,Stage4_Bot,Stage3_Top,Stage3_Bot,sigmoid,curve_top_out,curve_bot_out
Min,12,41023000000.0,Outlay,Spacer 14,Spacer,,14.0,-3.25,365762000000.0,365762000000.0,324739000000.0,192502000000.0,192502000000.0,0.037326887344129464,198969256501.24387,197437995601.72565
Min,12,35956000000.0,Outlay,Income Security,Real,228458000000.0,15.0,-3.25,401718000000.0,401718000000.0,365762000000.0,228458000000.0,192502000000.0,0.037326887344129464,234925256501.24387,198969256501.24387
Min,12,41023000000.0,Outlay,Spacer 16,Spacer,,16.0,-3.25,442741000000.0,442741000000.0,401718000000.0,228458000000.0,228458000000.0,0.037326887344129464,236456517400.7621,234925256501.24387
Min,12,39612000000.0,Outlay,Health,Real,268070000000.0,17.0,-3.25,482353000000.0,482353000000.0,442741000000.0,268070000000.0,228458000000.0,0.037326887344129464,276068517400.7621,236456517400.7621
Min,12,41023000000.0,Outlay,Spacer 18,Spacer,,18.0,-3.25,523376000000.0,523376000000.0,482353000000.0,268070000000.0,268070000000.0,0.037326887344129464,277599778300.28033,276068517400.7621
Min,12,40373000000.0,Outlay,National Defense,Real,308443000000.0,19.0,-3.25,563749000000.0,563749000000.0,523376000000.0,308443000000.0,268070000000.0,0.037326887344129464,317972778300.28033,277599778300.28033
Min,12,41023000000.0,Outlay,Spacer 20,Spacer,,20.0,-3.25,604772000000.0,604772000000.0,563749000000.0,308443000000.0,308443000000.0,0.037326887344129464,319504039199.7985,317972778300.28033
Min,12,78634000000.0,Outlay,Social Security,Real,387077000000.0,21.0,-3.25,683406000000.0,683406000000.0,604772000000.0,387077000000.0,308443000000.0,0.037326887344129464,398138039199.7985,319504039199.7985
Min,12,182428000000.0,Surplus,Surplus,Real,569505000000.0,22.0,-3.25,865834000000.0,0.0,0.0,0.0,0.0,0.037326887344129464,0.0,0.0
Max,86,113901000000.0,Dummy,Dummy_Function,Spacer,113901000000.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Max,86,4177000000.0,Outlay,Other,Real,118078000000.0,1.0,-3.0,4177000000.0,4177000000.0,0.0,118078000000.0,113901000000.0,0.04742587317756679,112676145619.20197,108499145619.20197
Max,86,41023000000.0,Outlay,Spacer 2,Spacer,,2.0,-3.0,45200000000.0,45200000000.0,4177000000.0,118078000000.0,118078000000.0,0.04742587317756679,114621697214.56529,112676145619.20197
Max,86,4239000000.0,Outlay,Administration of Justice,Real,122317000000.0,3.0,-3.0,49439000000.0,49439000000.0,45200000000.0,122317000000.0,118078000000.0,0.04742587317756679,118860697214.56529,114621697214.56529
Max,86,41023000000.0,Outlay,Spacer 4,Spacer,,4.0,-3.0,90462000000.0,90462000000.0,49439000000.0,122317000000.0,122317000000.0,0.04742587317756679,120806248809.9286,118860697214.56529
Max,86,5986000000.0,Outlay,Transportation,Real,128303000000.0,5.0,-3.0,96448000000.0,96448000000.0,90462000000.0,128303000000.0,122317000000.0,0.04742587317756679,126792248809.9286,120806248809.9286
Max,86,41023000000.0,Outlay,Spacer 6,Spacer,,6.0,-3.0,137471000000.0,137471000000.0,96448000000.0,128303000000.0,128303000000.0,0.04742587317756679,128737800405.29193,126792248809.9286
Max,86,7035000000.0,Outlay,Veterans Benefits and Services,Real,135338000000.0,7.0,-3.0,144506000000.0,144506000000.0,137471000000.0,135338000000.0,128303000000.0,0.04742587317756679,135772800405.29193,128737800405.29193
Max,86,41023000000.0,Outlay,Spacer 8,Spacer,,8.0,-3.0,185529000000.0,185529000000.0,144506000000.0,135338000000.0,135338000000.0,0.04742587317756679,137718352000.65524,135772800405.29193
Max,86,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,142694000000.0,9.0,-3.0,192885000000.0,192885000000.0,185529000000.0,142694000000.0,135338000000.0,0.04742587317756679,145074352000.65524,137718352000.65524
Max,86,41023000000.0,Outlay,Spacer 10,Spacer,,10.0,-3.0,233908000000.0,233908000000.0,192885000000.0,142694000000.0,142694000000.0,0.04742587317756679,147019903596.0186,145074352000.65524
Max,86,22368000000.0,Outlay,Medicare,Real,165062000000.0,11.0,-3.0,256276000000.0,256276000000.0,233908000000.0,165062000000.0,142694000000.0,0.04742587317756679,169387903596.0186,147019903596.0186
Max,86,41023000000.0,Outlay,Spacer 12,Spacer,,12.0,-3.0,297299000000.0,297299000000.0,256276000000.0,165062000000.0,165062000000.0,0.04742587317756679,171333455191.3819,169387903596.0186
Max,86,27440000000.0,Outlay,Net Interest,Real,192502000000.0,13.0,-3.0,324739000000.0,324739000000.0,297299000000.0,192502000000.0,165062000000.0,0.04742587317756679,198773455191.3819,171333455191.3819
Max,86,41023000000.0,Outlay,Spacer 14,Spacer,,14.0,-3.0,365762000000.0,365762000000.0,324739000000.0,192502000000.0,192502000000.0,0.04742587317756679,200719006786.7452,198773455191.3819
Max,86,35956000000.0,Outlay,Income Security,Real,228458000000.0,15.0,-3.0,401718000000.0,401718000000.0,365762000000.0,228458000000.0,192502000000.0,0.04742587317756679,236675006786.7452,200719006786.7452
Max,86,41023000000.0,Outlay,Spacer 16,Spacer,,16.0,-3.0,442741000000.0,442741000000.0,401718000000.0,228458000000.0,228458000000.0,0.04742587317756679,238620558382.10855,236675006786.7452
Max,86,39612000000.0,Outlay,Health,Real,268070000000.0,17.0,-3.0,482353000000.0,482353000000.0,442741000000.0,268070000000.0,228458000000.0,0.04742587317756679,278232558382.1085,238620558382.10855
Max,86,41023000000.0,Outlay,Spacer 18,Spacer,,18.0,-3.0,523376000000.0,523376000000.0,482353000000.0,268070000000.0,268070000000.0,0.04742587317756679,280178109977.47186,278232558382.1085
Max,86,40373000000.0,Outlay,National Defense,Real,308443000000.0,19.0,-3.0,563749000000.0,563749000000.0,523376000000.0,308443000000.0,268070000000.0,0.04742587317756679,320551109977.47186,280178109977.47186
Max,86,41023000000.0,Outlay,Spacer 20,Spacer,,20.0,-3.0,604772000000.0,604772000000.0,563749000000.0,308443000000.0,308443000000.0,0.04742587317756679,322496661572.8352,320551109977.47186
Max,86,78634000000.0,Outlay,Social Security,Real,387077000000.0,21.0,-3.0,683406000000.0,683406000000.0,604772000000.0,387077000000.0,308443000000.0,0.04742587317756679,401130661572.8352,322496661572.8352
Max,86,182428000000.0,Surplus,Surplus,Real,569505000000.0,22.0,-3.0,865834000000.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Min,13,113901000000.0,Dummy,Dummy_Function,Spacer,113901000000.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Min,13,4177000000.0,Outlay,Other,Real,118078000000.0,1.0,-3.0,4177000000.0,4177000000.0,0.0,118078000000.0,113901000000.0,0.04742587317756679,112676145619.20197,108499145619.20197
Min,13,41023000000.0,Outlay,Spacer 2,Spacer,,2.0,-3.0,45200000000.0,45200000000.0,4177000000.0,118078000000.0,118078000000.0,0.04742587317756679,114621697214.56529,112676145619.20197
Min,13,4239000000.0,Outlay,Administration of Justice,Real,122317000000.0,3.0,-3.0,49439000000.0,49439000000.0,45200000000.0,122317000000.0,118078000000.0,0.04742587317756679,118860697214.56529,114621697214.56529
Min,13,41023000000.0,Outlay,Spacer 4,Spacer,,4.0,-3.0,90462000000.0,90462000000.0,49439000000.0,122317000000.0,122317000000.0,0.04742587317756679,120806248809.9286,118860697214.56529
Min,13,5986000000.0,Outlay,Transportation,Real,128303000000.0,5.0,-3.0,96448000000.0,96448000000.0,90462000000.0,128303000000.0,122317000000.0,0.04742587317756679,126792248809.9286,120806248809.9286
Min,13,41023000000.0,Outlay,Spacer 6,Spacer,,6.0,-3.0,137471000000.0,137471000000.0,96448000000.0,128303000000.0,128303000000.0,0.04742587317756679,128737800405.29193,126792248809.9286
Min,13,7035000000.0,Outlay,Veterans Benefits and Services,Real,135338000000.0,7.0,-3.0,144506000000.0,144506000000.0,137471000000.0,135338000000.0,128303000000.0,0.04742587317756679,135772800405.29193,128737800405.29193
Min,13,41023000000.0,Outlay,Spacer 8,Spacer,,8.0,-3.0,185529000000.0,185529000000.0,144506000000.0,135338000000.0,135338000000.0,0.04742587317756679,137718352000.65524,135772800405.29193
Min,13,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,142694000000.0,9.0,-3.0,192885000000.0,192885000000.0,185529000000.0,142694000000.0,135338000000.0,0.04742587317756679,145074352000.65524,137718352000.65524
Min,13,41023000000.0,Outlay,Spacer 10,Spacer,,10.0,-3.0,233908000000.0,233908000000.0,192885000000.0,142694000000.0,142694000000.0,0.04742587317756679,147019903596.0186,145074352000.65524
Min,13,22368000000.0,Outlay,Medicare,Real,165062000000.0,11.0,-3.0,256276000000.0,256276000000.0,233908000000.0,165062000000.0,142694000000.0,0.04742587317756679,169387903596.0186,147019903596.0186
Min,13,41023000000.0,Outlay,Spacer 12,Spacer,,12.0,-3.0,297299000000.0,297299000000.0,256276000000.0,165062000000.0,165062000000.0,0.04742587317756679,171333455191.3819,169387903596.0186
Min,13,27440000000.0,Outlay,Net Interest,Real,192502000000.0,13.0,-3.0,324739000000.0,324739000000.0,297299000000.0,192502000000.0,165062000000.0,0.04742587317756679,198773455191.3819,171333455191.3819
Min,13,41023000000.0,Outlay,Spacer 14,Spacer,,14.0,-3.0,365762000000.0,365762000000.0,324739000000.0,192502000000.0,192502000000.0,0.04742587317756679,200719006786.7452,198773455191.3819
Min,13,35956000000.0,Outlay,Income Security,Real,228458000000.0,15.0,-3.0,401718000000.0,401718000000.0,365762000000.0,228458000000.0,192502000000.0,0.04742587317756679,236675006786.7452,200719006786.7452
Min,13,41023000000.0,Outlay,Spacer 16,Spacer,,16.0,-3.0,442741000000.0,442741000000.0,401718000000.0,228458000000.0,228458000000.0,0.04742587317756679,238620558382.10855,236675006786.7452
Min,13,39612000000.0,Outlay,Health,Real,268070000000.0,17.0,-3.0,482353000000.0,482353000000.0,442741000000.0,268070000000.0,228458000000.0,0.04742587317756679,278232558382.1085,238620558382.10855
Min,13,41023000000.0,Outlay,Spacer 18,Spacer,,18.0,-3.0,523376000000.0,523376000000.0,482353000000.0,268070000000.0,268070000000.0,0.04742587317756679,280178109977.47186,278232558382.1085
Min,13,40373000000.0,Outlay,National Defense,Real,308443000000.0,19.0,-3.0,563749000000.0,563749000000.0,523376000000.0,308443000000.0,268070000000.0,0.04742587317756679,320551109977.47186,280178109977.47186
Min,13,41023000000.0,Outlay,Spacer 20,Spacer,,20.0,-3.0,604772000000.0,604772000000.0,563749000000.0,308443000000.0,308443000000.0,0.04742587317756679,322496661572.8352,320551109977.47186
Min,13,78634000000.0,Outlay,Social Security,Real,387077000000.0,21.0,-3.0,683406000000.0,683406000000.0,604772000000.0,387077000000.0,308443000000.0,0.04742587317756679,401130661572.8352,322496661572.8352
Min,13,182428000000.0,Surplus,Surplus,Real,569505000000.0,22.0,-3.0,865834000000.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Max,85,113901000000.0,Dummy,Dummy_Function,Spacer,113901000000.0,0.0,-2.75,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Max,85,4177000000.0,Outlay,Other,Real,118078000000.0,1.0,-2.75,4177000000.0,4177000000.0,0.0,118078000000.0,113901000000.0,0.060086650174007626,111234070458.53036,107057070458.53036
Max,85,41023000000.0,Outlay,Spacer 2,Spacer,,2.0,-2.75,45200000000.0,45200000000.0,4177000000.0,118078000000.0,118078000000.0,0.060086650174007626,113699005108.61867,111234070458.53036
Max,85,4239000000.0,Outlay,Administration of Justice,Real,122317000000.0,3.0,-2.75,49439000000.0,49439000000.0,45200000000.0,122317000000.0,118078000000.0,0.060086650174007626,117938005108.61867,113699005108.61867
Max,85,41023000000.0,Outlay,Spacer 4,Spacer,,4.0,-2.75,90462000000.0,90462000000.0,49439000000.0,122317000000.0,122317000000.0,0.060086650174007626,120402939758.70699,117938005108.61867
Max,85,5986000000.0,Outlay,Transportation,Real,128303000000.0,5.0,-2.75,96448000000.0,96448000000.0,90462000000.0,128303000000.0,122317000000.0,0.060086650174007626,126388939758.70699,120402939758.70699
Max,85,41023000000.0,Outlay,Spacer 6,Spacer,,6.0,-2.75,137471000000.0,137471000000.0,96448000000.0,128303000000.0,128303000000.0,0.060086650174007626,128853874408.7953,126388939758.70699
Max,85,7035000000.0,Outlay,Veterans Benefits and Services,Real,135338000000.0,7.0,-2.75,144506000000.0,144506000000.0,137471000000.0,135338000000.0,128303000000.0,0.060086650174007626,135888874408.7953,128853874408.7953
Max,85,41023000000.0,Outlay,Spacer 8,Spacer,,8.0,-2.75,185529000000.0,185529000000.0,144506000000.0,135338000000.0,135338000000.0,0.060086650174007626,138353809058.8836,135888874408.7953
Max,85,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,142694000000.0,9.0,-2.75,192885000000.0,192885000000.0,185529000000.0,142694000000.0,135338000000.0,0.060086650174007626,145709809058.8836,138353809058.8836
Max,85,41023000000.0,Outlay,Spacer 10,Spacer,,10.0,-2.75,233908000000.0,233908000000.0,192885000000.0,142694000000.0,142694000000.0,0.060086650174007626,148174743708.97192,145709809058.8836
Max,85,22368000000.0,Outlay,Medicare,Real,165062000000.0,11.0,-2.75,256276000000.0,256276000000.0,233908000000.0,165062000000.0,142694000000.0,0.060086650174007626,170542743708.97192,148174743708.97192
Max,85,41023000000.0,Outlay,Spacer 12,Spacer,,12.0,-2.75,297299000000.0,297299000000.0,256276000000.0,165062000000.0,165062000000.0,0.060086650174007626,173007678359.06024,170542743708.97192
Max,85,27440000000.0,Outlay,Net Interest,Real,192502000000.0,13.0,-2.75,324739000000.0,324739000000.0,297299000000.0,192502000000.0,165062000000.0,0.060086650174007626,200447678359.06024,173007678359.06024
Max,85,41023000000.0,Outlay,Spacer 14,Spacer,,14.0,-2.75,365762000000.0,365762000000.0,324739000000.0,192502000000.0,192502000000.0,0.060086650174007626,202912613009.14856,200447678359.06024
Max,85,35956000000.0,Outlay,Income Security,Real,228458000000.0,15.0,-2.75,401718000000.0,401718000000.0,365762000000.0,228458000000.0,192502000000.0,0.060086650174007626,238868613009.14856,202912613009.14856
Max,85,41023000000.0,Outlay,Spacer 16,Spacer,,16.0,-2.75,442741000000.0,442741000000.0,401718000000.0,228458000000.0,228458000000.0,0.060086650174007626,241333547659.23688,238868613009.14856
Max,85,39612000000.0,Outlay,Health,Real,268070000000.0,17.0,-2.75,482353000000.0,482353000000.0,442741000000.0,268070000000.0,228458000000.0,0.060086650174007626,280945547659.2369,241333547659.23688
Max,85,41023000000.0,Outlay,Spacer 18,Spacer,,18.0,-2.75,523376000000.0,523376000000.0,482353000000.0,268070000000.0,268070000000.0,0.060086650174007626,283410482309.3252,280945547659.2369
Max,85,40373000000.0,Outlay,National Defense,Real,308443000000.0,19.0,-2.75,563749000000.0,563749000000.0,523376000000.0,308443000000.0,268070000000.0,0.060086650174007626,323783482309.3252,283410482309.3252
Max,85,41023000000.0,Outlay,Spacer 20,Spacer,,20.0,-2.75,604772000000.0,604772000000.0,563749000000.0,308443000000.0,308443000000.0,0.060086650174007626,326248416959.4135,323783482309.3252
Max,85,78634000000.0,Outlay,Social Security,Real,387077000000.0,21.0,-2.75,683406000000.0,683406000000.0,604772000000.0,387077000000.0,308443000000.0,0.060086650174007626,404882416959.4135,326248416959.4135
Max,85,182428000000.0,Surplus,Surplus,Real,569505000000.0,22.0,-2.75,865834000000.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Min,14,113901000000.0,Dummy,Dummy_Function,Spacer,113901000000.0,0.0,-2.75,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Min,14,4177000000.0,Outlay,Other,Real,118078000000.0,1.0,-2.75,4177000000.0,4177000000.0,0.0,118078000000.0,113901000000.0,0.060086650174007626,111234070458.53036,107057070458.53036
Min,14,41023000000.0,Outlay,Spacer 2,Spacer,,2.0,-2.75,45200000000.0,45200000000.0,4177000000.0,118078000000.0,118078000000.0,0.060086650174007626,113699005108.61867,111234070458.53036
Min,14,4239000000.0,Outlay,Administration of Justice,Real,122317000000.0,3.0,-2.75,49439000000.0,49439000000.0,45200000000.0,122317000000.0,118078000000.0,0.060086650174007626,117938005108.61867,113699005108.61867
Min,14,41023000000.0,Outlay,Spacer 4,Spacer,,4.0,-2.75,90462000000.0,90462000000.0,49439000000.0,122317000000.0,122317000000.0,0.060086650174007626,120402939758.70699,117938005108.61867
Min,14,5986000000.0,Outlay,Transportation,Real,128303000000.0,5.0,-2.75,96448000000.0,96448000000.0,90462000000.0,128303000000.0,122317000000.0,0.060086650174007626,126388939758.70699,120402939758.70699
Min,14,41023000000.0,Outlay,Spacer 6,Spacer,,6.0,-2.75,137471000000.0,137471000000.0,96448000000.0,128303000000.0,128303000000.0,0.060086650174007626,128853874408.7953,126388939758.70699
Min,14,7035000000.0,Outlay,Veterans Benefits and Services,Real,135338000000.0,7.0,-2.75,144506000000.0,144506000000.0,137471000000.0,135338000000.0,128303000000.0,0.060086650174007626,135888874408.7953,128853874408.7953
Min,14,41023000000.0,Outlay,Spacer 8,Spacer,,8.0,-2.75,185529000000.0,185529000000.0,144506000000.0,135338000000.0,135338000000.0,0.060086650174007626,138353809058.8836,135888874408.7953
Min,14,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,142694000000.0,9.0,-2.75,192885000000.0,192885000000.0,185529000000.0,142694000000.0,135338000000.0,0.060086650174007626,145709809058.8836,138353809058.8836
Min,14,41023000000.0,Outlay,Spacer 10,Spacer,,10.0,-2.75,233908000000.0,233908000000.0,192885000000.0,142694000000.0,142694000000.0,0.060086650174007626,148174743708.97192,145709809058.8836
Min,14,22368000000.0,Outlay,Medicare,Real,165062000000.0,11.0,-2.75,256276000000.0,256276000000.0,233908000000.0,165062000000.0,142694000000.0,0.060086650174007626,170542743708.97192,148174743708.97192
Min,14,41023000000.0,Outlay,Spacer 12,Spacer,,12.0,-2.75,297299000000.0,297299000000.0,256276000000.0,165062000000.0,165062000000.0,0.060086650174007626,173007678359.06024,170542743708.97192
Min,14,27440000000.0,Outlay,Net Interest,Real,192502000000.0,13.0,-2.75,324739000000.0,324739000000.0,297299000000.0,192502000000.0,165062000000.0,0.060086650174007626,200447678359.06024,173007678359.06024
Min,14,41023000000.0,Outlay,Spacer 14,Spacer,,14.0,-2.75,365762000000.0,365762000000.0,324739000000.0,192502000000.0,192502000000.0,0.060086650174007626,202912613009.14856,200447678359.06024
Min,14,35956000000.0,Outlay,Income Security,Real,228458000000.0,15.0,-2.75,401718000000.0,401718000000.0,365762000000.0,228458000000.0,192502000000.0,0.060086650174007626,238868613009.14856,202912613009.14856
Min,14,41023000000.0,Outlay,Spacer 16,Spacer,,16.0,-2.75,442741000000.0,442741000000.0,401718000000.0,228458000000.0,228458000000.0,0.060086650174007626,241333547659.23688,238868613009.14856
Min,14,39612000000.0,Outlay,Health,Real,268070000000.0,17.0,-2.75,482353000000.0,482353000000.0,442741000000.0,268070000000.0,228458000000.0,0.060086650174007626,280945547659.2369,241333547659.23688
Min,14,41023000000.0,Outlay,Spacer 18,Spacer,,18.0,-2.75,523376000000.0,523376000000.0,482353000000.0,268070000000.0,268070000000.0,0.060086650174007626,283410482309.3252,280945547659.2369
Min,14,40373000000.0,Outlay,National Defense,Real,308443000000.0,19.0,-2.75,563749000000.0,563749000000.0,523376000000.0,308443000000.0,268070000000.0,0.060086650174007626,323783482309.3252,283410482309.3252
Min,14,41023000000.0,Outlay,Spacer 20,Spacer,,20.0,-2.75,604772000000.0,604772000000.0,563749000000.0,308443000000.0,308443000000.0,0.060086650174007626,326248416959.4135,323783482309.3252
Min,14,78634000000.0,Outlay,Social Security,Real,387077000000.0,21.0,-2.75,683406000000.0,683406000000.0,604772000000.0,387077000000.0,308443000000.0,0.060086650174007626,404882416959.4135,326248416959.4135
Min,14,182428000000.0,Surplus,Surplus,Real,569505000000.0,22.0,-2.75,865834000000.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Max,84,113901000000.0,Dummy,Dummy_Function,Spacer,113901000000.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Max,84,4177000000.0,Outlay,Other,Real,118078000000.0,1.0,-2.5,4177000000.0,4177000000.0,0.0,118078000000.0,113901000000.0,0.07585818002124356,109437677437.40033,105260677437.40033
Max,84,41023000000.0,Outlay,Spacer 2,Spacer,,2.0,-2.5,45200000000.0,45200000000.0,4177000000.0,118078000000.0,118078000000.0,0.07585818002124356,112549607556.4118,109437677437.40033
Max,84,4239000000.0,Outlay,Administration of Justice,Real,122317000000.0,3.0,-2.5,49439000000.0,49439000000.0,45200000000.0,122317000000.0,118078000000.0,0.07585818002124356,116788607556.4118,112549607556.4118
Max,84,41023000000.0,Outlay,Spacer 4,Spacer,,4.0,-2.5,90462000000.0,90462000000.0,49439000000.0,122317000000.0,122317000000.0,0.07585818002124356,119900537675.42328,116788607556.4118
Max,84,5986000000.0,Outlay,Transportation,Real,128303000000.0,5.0,-2.5,96448000000.0,96448000000.0,90462000000.0,128303000000.0,122317000000.0,0.07585818002124356,125886537675.42328,119900537675.42328
Max,84,41023000000.0,Outlay,Spacer 6,Spacer,,6.0,-2.5,137471000000.0,137471000000.0,96448000000.0,128303000000.0,128303000000.0,0.07585818002124356,128998467794.43475,125886537675.42328
Max,84,7035000000.0,Outlay,Veterans Benefits and Services,Real,135338000000.0,7.0,-2.5,144506000000.0,144506000000.0,137471000000.0,135338000000.0,128303000000.0,0.07585818002124356,136033467794.43475,128998467794.43475
Max,84,41023000000.0,Outlay,Spacer 8,Spacer,,8.0,-2.5,185529000000.0,185529000000.0,144506000000.0,135338000000.0,135338000000.0,0.07585818002124356,139145397913.44623,136033467794.43475
Max,84,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,142694000000.0,9.0,-2.5,192885000000.0,192885000000.0,185529000000.0,142694000000.0,135338000000.0,0.07585818002124356,146501397913.44623,139145397913.44623
Max,84,41023000000.0,Outlay,Spacer 10,Spacer,,10.0,-2.5,233908000000.0,233908000000.0,192885000000.0,142694000000.0,142694000000.0,0.07585818002124356,149613328032.4577,146501397913.44623
Max,84,22368000000.0,Outlay,Medicare,Real,165062000000.0,11.0,-2.5,256276000000.0,256276000000.0,233908000000.0,165062000000.0,142694000000.0,0.07585818002124356,171981328032.4577,149613328032.4577
Max,84,41023000000.0,Outlay,Spacer 12,Spacer,,12.0,-2.5,297299000000.0,297299000000.0,256276000000.0,165062000000.0,165062000000.0,0.07585818002124356,175093258151.46918,171981328032.4577
Max,84,27440000000.0,Outlay,Net Interest,Real,192502000000.0,13.0,-2.5,324739000000.0,324739000000.0,297299000000.0,192502000000.0,165062000000.0,0.07585818002124356,202533258151.46918,175093258151.46918
Max,84,41023000000.0,Outlay,Spacer 14,Spacer,,14.0,-2.5,365762000000.0,365762000000.0,324739000000.0,192502000000.0,192502000000.0,0.07585818002124356,205645188270.48065,202533258151.46918
Max,84,35956000000.0,Outlay,Income Security,Real,228458000000.0,15.0,-2.5,401718000000.0,401718000000.0,365762000000.0,228458000000.0,192502000000.0,0.07585818002124356,241601188270.48065,205645188270.48065
Max,84,41023000000.0,Outlay,Spacer 16,Spacer,,16.0,-2.5,442741000000.0,442741000000.0,401718000000.0,228458000000.0,228458000000.0,0.07585818002124356,244713118389.49213,241601188270.48065
Max,84,39612000000.0,Outlay,Health,Real,268070000000.0,17.0,-2.5,482353000000.0,482353000000.0,442741000000.0,268070000000.0,228458000000.0,0.07585818002124356,284325118389.4921,244713118389.49213
Max,84,41023000000.0,Outlay,Spacer 18,Spacer,,18.0,-2.5,523376000000.0,523376000000.0,482353000000.0,268070000000.0,268070000000.0,0.07585818002124356,287437048508.5036,284325118389.4921
Max,84,40373000000.0,Outlay,National Defense,Real,308443000000.0,19.0,-2.5,563749000000.0,563749000000.0,523376000000.0,308443000000.0,268070000000.0,0.07585818002124356,327810048508.5036,287437048508.5036
Max,84,41023000000.0,Outlay,Spacer 20,Spacer,,20.0,-2.5,604772000000.0,604772000000.0,563749000000.0,308443000000.0,308443000000.0,0.07585818002124356,330921978627.5151,327810048508.5036
Max,84,78634000000.0,Outlay,Social Security,Real,387077000000.0,21.0,-2.5,683406000000.0,683406000000.0,604772000000.0,387077000000.0,308443000000.0,0.07585818002124356,409555978627.5151,330921978627.5151
Max,84,182428000000.0,Surplus,Surplus,Real,569505000000.0,22.0,-2.5,865834000000.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Min,15,113901000000.0,Dummy,Dummy_Function,Spacer,113901000000.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Min,15,4177000000.0,Outlay,Other,Real,118078000000.0,1.0,-2.5,4177000000.0,4177000000.0,0.0,118078000000.0,113901000000.0,0.07585818002124356,109437677437.40033,105260677437.40033
Min,15,41023000000.0,Outlay,Spacer 2,Spacer,,2.0,-2.5,45200000000.0,45200000000.0,4177000000.0,118078000000.0,118078000000.0,0.07585818002124356,112549607556.4118,109437677437.40033
Min,15,4239000000.0,Outlay,Administration of Justice,Real,122317000000.0,3.0,-2.5,49439000000.0,49439000000.0,45200000000.0,122317000000.0,118078000000.0,0.07585818002124356,116788607556.4118,112549607556.4118
Min,15,41023000000.0,Outlay,Spacer 4,Spacer,,4.0,-2.5,90462000000.0,90462000000.0,49439000000.0,122317000000.0,122317000000.0,0.07585818002124356,119900537675.42328,116788607556.4118
Min,15,5986000000.0,Outlay,Transportation,Real,128303000000.0,5.0,-2.5,96448000000.0,96448000000.0,90462000000.0,128303000000.0,122317000000.0,0.07585818002124356,125886537675.42328,119900537675.42328
Min,15,41023000000.0,Outlay,Spacer 6,Spacer,,6.0,-2.5,137471000000.0,137471000000.0,96448000000.0,128303000000.0,128303000000.0,0.07585818002124356,128998467794.43475,125886537675.42328
Min,15,7035000000.0,Outlay,Veterans Benefits and Services,Real,135338000000.0,7.0,-2.5,144506000000.0,144506000000.0,137471000000.0,135338000000.0,128303000000.0,0.07585818002124356,136033467794.43475,128998467794.43475
Min,15,41023000000.0,Outlay,Spacer 8,Spacer,,8.0,-2.5,185529000000.0,185529000000.0,144506000000.0,135338000000.0,135338000000.0,0.07585818002124356,139145397913.44623,136033467794.43475
Min,15,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,142694000000.0,9.0,-2.5,192885000000.0,192885000000.0,185529000000.0,142694000000.0,135338000000.0,0.07585818002124356,146501397913.44623,139145397913.44623
Min,15,41023000000.0,Outlay,Spacer 10,Spacer,,10.0,-2.5,233908000000.0,233908000000.0,192885000000.0,142694000000.0,142694000000.0,0.07585818002124356,149613328032.4577,146501397913.44623
Min,15,22368000000.0,Outlay,Medicare,Real,165062000000.0,11.0,-2.5,256276000000.0,256276000000.0,233908000000.0,165062000000.0,142694000000.0,0.07585818002124356,171981328032.4577,149613328032.4577
Min,15,41023000000.0,Outlay,Spacer 12,Spacer,,12.0,-2.5,297299000000.0,297299000000.0,256276000000.0,165062000000.0,165062000000.0,0.07585818002124356,175093258151.46918,171981328032.4577
Min,15,27440000000.0,Outlay,Net Interest,Real,192502000000.0,13.0,-2.5,324739000000.0,324739000000.0,297299000000.0,192502000000.0,165062000000.0,0.07585818002124356,202533258151.46918,175093258151.46918
Min,15,41023000000.0,Outlay,Spacer 14,Spacer,,14.0,-2.5,365762000000.0,365762000000.0,324739000000.0,192502000000.0,192502000000.0,0.07585818002124356,205645188270.48065,202533258151.46918
