Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Estate and Gift Taxes,4198000000.0,Receipt,Real,0.25,26,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.5621765008857981,114747413890.72437,110549413890.72437
Spacer 5,50622666666.0,Receipt,Spacer,0.25,26,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.5621765008857981,136911206944.92436,114747413890.72437
Excise Taxes,4358000000.0,Receipt,Real,0.25,26,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.5621765008857981,141269206944.92438,136911206944.92436
Spacer 7,50622666666.0,Receipt,Spacer,0.25,26,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.5621765008857981,163432999999.12436,141269206944.92438
Miscellaneous Receipts,12045000000.0,Receipt,Real,0.25,26,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.5621765008857981,175477999999.12436,163432999999.12436
Spacer 9,50622666666.0,Receipt,Spacer,0.25,26,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.5621765008857981,197641793053.32434,175477999999.12436
Corporation Income Taxes,59721000000.0,Receipt,Real,0.25,26,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.5621765008857981,257362793053.32434,197641793053.32434
Spacer 11,50622666666.0,Receipt,Spacer,0.25,26,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.5621765008857981,279526586107.52435,257362793053.32434
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,0.25,26,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.5621765008857981,402481586107.52435,279526586107.52435
Spacer 13,50622666666.0,Receipt,Spacer,0.25,26,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.5621765008857981,424645379161.7243,402481586107.52435
Individual Income Taxes,249320000000.0,Receipt,Real,0.25,26,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.5621765008857981,673965379161.7244,424645379161.7243
Dummy_Source,151868000000.0,Dummy,Spacer,0.5,72,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.6224593312018546,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,0.5,72,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.6224593312018546,97540653710.96326,94531653710.96326
Spacer 3,50622666666.0,Receipt,Spacer,0.5,72,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.6224593312018546,116652769140.39047,97540653710.96326
Estate and Gift Taxes,4198000000.0,Receipt,Real,0.5,72,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.6224593312018546,120850769140.39047,116652769140.39047
Spacer 5,50622666666.0,Receipt,Spacer,0.5,72,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.6224593312018546,139962884569.8177,120850769140.39047
Excise Taxes,4358000000.0,Receipt,Real,0.5,72,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.6224593312018546,144320884569.8177,139962884569.8177
Spacer 7,50622666666.0,Receipt,Spacer,0.5,72,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.6224593312018546,163432999999.2449,144320884569.8177
Miscellaneous Receipts,12045000000.0,Receipt,Real,0.5,72,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.6224593312018546,175477999999.2449,163432999999.2449
Spacer 9,50622666666.0,Receipt,Spacer,0.5,72,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.6224593312018546,194590115428.67215,175477999999.2449
Corporation Income Taxes,59721000000.0,Receipt,Real,0.5,72,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.6224593312018546,254311115428.67215,194590115428.67215
Spacer 11,50622666666.0,Receipt,Spacer,0.5,72,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.6224593312018546,273423230858.09937,254311115428.67215
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,0.5,72,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.6224593312018546,396378230858.09937,273423230858.09937
Spacer 13,50622666666.0,Receipt,Spacer,0.5,72,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.6224593312018546,415490346287.5266,396378230858.09937
Individual Income Taxes,249320000000.0,Receipt,Real,0.5,72,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.6224593312018546,664810346287.5266,415490346287.5266
Dummy_Source,151868000000.0,Dummy,Spacer,0.5,27,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.6224593312018546,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,0.5,27,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.6224593312018546,97540653710.96326,94531653710.96326
Spacer 3,50622666666.0,Receipt,Spacer,0.5,27,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.6224593312018546,116652769140.39047,97540653710.96326
Estate and Gift Taxes,4198000000.0,Receipt,Real,0.5,27,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.6224593312018546,120850769140.39047,116652769140.39047
Spacer 5,50622666666.0,Receipt,Spacer,0.5,27,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.6224593312018546,139962884569.8177,120850769140.39047
Excise Taxes,4358000000.0,Receipt,Real,0.5,27,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.6224593312018546,144320884569.8177,139962884569.8177
Spacer 7,50622666666.0,Receipt,Spacer,0.5,27,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.6224593312018546,163432999999.2449,144320884569.8177
Miscellaneous Receipts,12045000000.0,Receipt,Real,0.5,27,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.6224593312018546,175477999999.2449,163432999999.2449
Spacer 9,50622666666.0,Receipt,Spacer,0.5,27,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.6224593312018546,194590115428.67215,175477999999.2449
Corporation Income Taxes,59721000000.0,Receipt,Real,0.5,27,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.6224593312018546,254311115428.67215,194590115428.67215
Spacer 11,50622666666.0,Receipt,Spacer,0.5,27,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.6224593312018546,273423230858.09937,254311115428.67215
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,0.5,27,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.6224593312018546,396378230858.09937,273423230858.09937
Spacer 13,50622666666.0,Receipt,Spacer,0.5,27,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.6224593312018546,415490346287.5266,396378230858.09937
Individual Income Taxes,249320000000.0,Receipt,Real,0.5,27,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.6224593312018546,664810346287.5266,415490346287.5266
Dummy_Source,151868000000.0,Dummy,Spacer,0.75,71,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,0.75,71,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.679178699175393,106154510686.36858,103145510686.36858
Spacer 3,50622666666.0,Receipt,Spacer,0.75,71,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.679178699175393,122395340457.36517,106154510686.36858
Estate and Gift Taxes,4198000000.0,Receipt,Real,0.75,71,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.679178699175393,126593340457.36517,122395340457.36517
Spacer 5,50622666666.0,Receipt,Spacer,0.75,71,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.679178699175393,142834170228.36176,126593340457.36517
Excise Taxes,4358000000.0,Receipt,Real,0.75,71,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.679178699175393,147192170228.36176,142834170228.36176
Spacer 7,50622666666.0,Receipt,Spacer,0.75,71,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.679178699175393,163432999999.35837,147192170228.36176
Miscellaneous Receipts,12045000000.0,Receipt,Real,0.75,71,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.679178699175393,175477999999.35837,163432999999.35837
Spacer 9,50622666666.0,Receipt,Spacer,0.75,71,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.679178699175393,191718829770.35495,175477999999.35837
Corporation Income Taxes,59721000000.0,Receipt,Real,0.75,71,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.679178699175393,251439829770.35495,191718829770.35495
Spacer 11,50622666666.0,Receipt,Spacer,0.75,71,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.679178699175393,267680659541.35156,251439829770.35495
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,0.75,71,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.679178699175393,390635659541.35156,267680659541.35156
Spacer 13,50622666666.0,Receipt,Spacer,0.75,71,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.679178699175393,406876489312.34814,390635659541.35156
Individual Income Taxes,249320000000.0,Receipt,Real,0.75,71,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.679178699175393,656196489312.3481,406876489312.34814
Dummy_Source,151868000000.0,Dummy,Spacer,0.75,28,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,0.75,28,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.679178699175393,106154510686.36858,103145510686.36858
Spacer 3,50622666666.0,Receipt,Spacer,0.75,28,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.679178699175393,122395340457.36517,106154510686.36858
Estate and Gift Taxes,4198000000.0,Receipt,Real,0.75,28,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.679178699175393,126593340457.36517,122395340457.36517
Spacer 5,50622666666.0,Receipt,Spacer,0.75,28,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.679178699175393,142834170228.36176,126593340457.36517
Excise Taxes,4358000000.0,Receipt,Real,0.75,28,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.679178699175393,147192170228.36176,142834170228.36176
Spacer 7,50622666666.0,Receipt,Spacer,0.75,28,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.679178699175393,163432999999.35837,147192170228.36176
Miscellaneous Receipts,12045000000.0,Receipt,Real,0.75,28,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.679178699175393,175477999999.35837,163432999999.35837
Spacer 9,50622666666.0,Receipt,Spacer,0.75,28,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.679178699175393,191718829770.35495,175477999999.35837
Corporation Income Taxes,59721000000.0,Receipt,Real,0.75,28,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.679178699175393,251439829770.35495,191718829770.35495
Spacer 11,50622666666.0,Receipt,Spacer,0.75,28,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.679178699175393,267680659541.35156,251439829770.35495
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,0.75,28,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.679178699175393,390635659541.35156,267680659541.35156
Spacer 13,50622666666.0,Receipt,Spacer,0.75,28,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.679178699175393,406876489312.34814,390635659541.35156
Individual Income Taxes,249320000000.0,Receipt,Real,0.75,28,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.679178699175393,656196489312.3481,406876489312.34814
Dummy_Source,151868000000.0,Dummy,Spacer,1.0,70,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.0,70,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.7310585786300049,114033404219.38158,111024404219.38158
Spacer 3,50622666666.0,Receipt,Spacer,1.0,70,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.7310585786300049,127647936146.07509,114033404219.38158
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.0,70,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.7310585786300049,131845936146.07509,127647936146.07509
Spacer 5,50622666666.0,Receipt,Spacer,1.0,70,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.7310585786300049,145460468072.76862,131845936146.07509
Excise Taxes,4358000000.0,Receipt,Real,1.0,70,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.7310585786300049,149818468072.76862,145460468072.76862
Spacer 7,50622666666.0,Receipt,Spacer,1.0,70,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.7310585786300049,163432999999.46213,149818468072.76862
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.0,70,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.7310585786300049,175477999999.46213,163432999999.46213
Spacer 9,50622666666.0,Receipt,Spacer,1.0,70,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.7310585786300049,189092531926.15564,175477999999.46213
Corporation Income Taxes,59721000000.0,Receipt,Real,1.0,70,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.7310585786300049,248813531926.15564,189092531926.15564
Spacer 11,50622666666.0,Receipt,Spacer,1.0,70,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.7310585786300049,262428063852.84912,248813531926.15564
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.0,70,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.7310585786300049,385383063852.8491,262428063852.84912
Spacer 13,50622666666.0,Receipt,Spacer,1.0,70,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.7310585786300049,398997595779.54266,385383063852.8491
Individual Income Taxes,249320000000.0,Receipt,Real,1.0,70,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.7310585786300049,648317595779.5426,398997595779.54266
Dummy_Source,151868000000.0,Dummy,Spacer,1.0,29,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.0,29,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.7310585786300049,114033404219.38158,111024404219.38158
Spacer 3,50622666666.0,Receipt,Spacer,1.0,29,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.7310585786300049,127647936146.07509,114033404219.38158
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.0,29,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.7310585786300049,131845936146.07509,127647936146.07509
Spacer 5,50622666666.0,Receipt,Spacer,1.0,29,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.7310585786300049,145460468072.76862,131845936146.07509
Excise Taxes,4358000000.0,Receipt,Real,1.0,29,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.7310585786300049,149818468072.76862,145460468072.76862
Spacer 7,50622666666.0,Receipt,Spacer,1.0,29,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.7310585786300049,163432999999.46213,149818468072.76862
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.0,29,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.7310585786300049,175477999999.46213,163432999999.46213
Spacer 9,50622666666.0,Receipt,Spacer,1.0,29,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.7310585786300049,189092531926.15564,175477999999.46213
Corporation Income Taxes,59721000000.0,Receipt,Real,1.0,29,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.7310585786300049,248813531926.15564,189092531926.15564
Spacer 11,50622666666.0,Receipt,Spacer,1.0,29,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.7310585786300049,262428063852.84912,248813531926.15564
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.0,29,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.7310585786300049,385383063852.8491,262428063852.84912
Spacer 13,50622666666.0,Receipt,Spacer,1.0,29,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.7310585786300049,398997595779.54266,385383063852.8491
Individual Income Taxes,249320000000.0,Receipt,Real,1.0,29,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.7310585786300049,648317595779.5426,398997595779.54266
Dummy_Source,151868000000.0,Dummy,Spacer,1.25,69,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.25,69,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.7772998611746911,121055975316.87799,118046975316.87799
Spacer 3,50622666666.0,Receipt,Spacer,1.25,69,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.7772998611746911,132329650211.10352,121055975316.87799
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.25,69,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.7772998611746911,136527650211.10352,132329650211.10352
Spacer 5,50622666666.0,Receipt,Spacer,1.25,69,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.7772998611746911,147801325105.32907,136527650211.10352
Excise Taxes,4358000000.0,Receipt,Real,1.25,69,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.7772998611746911,152159325105.32907,147801325105.32907
Spacer 7,50622666666.0,Receipt,Spacer,1.25,69,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.7772998611746911,163432999999.5546,152159325105.32907
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.25,69,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.7772998611746911,175477999999.5546,163432999999.5546
Spacer 9,50622666666.0,Receipt,Spacer,1.25,69,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.7772998611746911,186751674893.78015,175477999999.5546
Corporation Income Taxes,59721000000.0,Receipt,Real,1.25,69,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.7772998611746911,246472674893.78015,186751674893.78015
Spacer 11,50622666666.0,Receipt,Spacer,1.25,69,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.7772998611746911,257746349788.00568,246472674893.78015
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.25,69,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.7772998611746911,380701349788.0057,257746349788.00568
Spacer 13,50622666666.0,Receipt,Spacer,1.25,69,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.7772998611746911,391975024682.2312,380701349788.0057
Individual Income Taxes,249320000000.0,Receipt,Real,1.25,69,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.7772998611746911,641295024682.2312,391975024682.2312
Dummy_Source,151868000000.0,Dummy,Spacer,1.25,30,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.25,30,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.7772998611746911,121055975316.87799,118046975316.87799
Spacer 3,50622666666.0,Receipt,Spacer,1.25,30,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.7772998611746911,132329650211.10352,121055975316.87799
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.25,30,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.7772998611746911,136527650211.10352,132329650211.10352
Spacer 5,50622666666.0,Receipt,Spacer,1.25,30,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.7772998611746911,147801325105.32907,136527650211.10352
Excise Taxes,4358000000.0,Receipt,Real,1.25,30,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.7772998611746911,152159325105.32907,147801325105.32907
Spacer 7,50622666666.0,Receipt,Spacer,1.25,30,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.7772998611746911,163432999999.5546,152159325105.32907
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.25,30,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.7772998611746911,175477999999.5546,163432999999.5546
Spacer 9,50622666666.0,Receipt,Spacer,1.25,30,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.7772998611746911,186751674893.78015,175477999999.5546
Corporation Income Taxes,59721000000.0,Receipt,Real,1.25,30,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.7772998611746911,246472674893.78015,186751674893.78015
Spacer 11,50622666666.0,Receipt,Spacer,1.25,30,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.7772998611746911,257746349788.00568,246472674893.78015
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.25,30,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.7772998611746911,380701349788.0057,257746349788.00568
Spacer 13,50622666666.0,Receipt,Spacer,1.25,30,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.7772998611746911,391975024682.2312,380701349788.0057
Individual Income Taxes,249320000000.0,Receipt,Real,1.25,30,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.7772998611746911,641295024682.2312,391975024682.2312
Dummy_Source,151868000000.0,Dummy,Spacer,1.5,68,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,1.5,68,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.8175744761936437,127172400550.57628,124163400550.57628
Spacer 3,50622666666.0,Receipt,Spacer,1.5,68,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.8175744761936437,136407267033.5959,127172400550.57628
Estate and Gift Taxes,4198000000.0,Receipt,Real,1.5,68,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.8175744761936437,140605267033.5959,136407267033.5959
Spacer 5,50622666666.0,Receipt,Spacer,1.5,68,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.8175744761936437,149840133516.61554,140605267033.5959
Excise Taxes,4358000000.0,Receipt,Real,1.5,68,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.8175744761936437,154198133516.61554,149840133516.61554
Spacer 7,50622666666.0,Receipt,Spacer,1.5,68,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.8175744761936437,163432999999.63516,154198133516.61554
Miscellaneous Receipts,12045000000.0,Receipt,Real,1.5,68,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.8175744761936437,175477999999.63516,163432999999.63516
Spacer 9,50622666666.0,Receipt,Spacer,1.5,68,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.8175744761936437,184712866482.6548,175477999999.63516
Corporation Income Taxes,59721000000.0,Receipt,Real,1.5,68,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.8175744761936437,244433866482.6548,184712866482.6548
Spacer 11,50622666666.0,Receipt,Spacer,1.5,68,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.8175744761936437,253668732965.67438,244433866482.6548
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,1.5,68,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.8175744761936437,376623732965.6744,253668732965.67438
Spacer 13,50622666666.0,Receipt,Spacer,1.5,68,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.8175744761936437,385858599448.69403,376623732965.6744
Individual Income Taxes,249320000000.0,Receipt,Real,1.5,68,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.8175744761936437,635178599448.6941,385858599448.69403
Dummy_Source,151868000000.0,Dummy,Spacer,1.5,31,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
