Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Estate and Gift Taxes,4198000000.0,Receipt,Real,3.5,60,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.9706877692486436,118882205070.12651,114684205070.12651
Spacer 5,37967000000.0,Receipt,Spacer,3.5,60,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.9706877692486436,119995102535.06326,118882205070.12651
Excise Taxes,4358000000.0,Receipt,Real,3.5,60,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.9706877692486436,124353102535.06326,119995102535.06326
Spacer 7,37967000000.0,Receipt,Spacer,3.5,60,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.9706877692486436,125466000000.0,124353102535.06326
Miscellaneous Receipts,12045000000.0,Receipt,Real,3.5,60,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.9706877692486436,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,3.5,60,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.9706877692486436,138623897464.93674,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,3.5,60,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.9706877692486436,198344897464.93674,138623897464.93674
Spacer 11,37967000000.0,Receipt,Spacer,3.5,60,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.9706877692486436,199457794929.87347,198344897464.93674
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,3.5,60,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.9706877692486436,322412794929.8735,199457794929.87347
Spacer 13,37967000000.0,Receipt,Spacer,3.5,60,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.9706877692486436,323525692394.81024,322412794929.8735
Individual Income Taxes,249320000000.0,Receipt,Real,3.5,60,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.9706877692486436,572845692394.8103,323525692394.81024
Dummy_Source,113901000000.0,Dummy,Spacer,3.5,39,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,3.5,39,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.9706877692486436,113571307605.18976,110562307605.18976
Spacer 3,37967000000.0,Receipt,Spacer,3.5,39,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.9706877692486436,114684205070.12651,113571307605.18976
Estate and Gift Taxes,4198000000.0,Receipt,Real,3.5,39,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.9706877692486436,118882205070.12651,114684205070.12651
Spacer 5,37967000000.0,Receipt,Spacer,3.5,39,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.9706877692486436,119995102535.06326,118882205070.12651
Excise Taxes,4358000000.0,Receipt,Real,3.5,39,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.9706877692486436,124353102535.06326,119995102535.06326
Spacer 7,37967000000.0,Receipt,Spacer,3.5,39,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.9706877692486436,125466000000.0,124353102535.06326
Miscellaneous Receipts,12045000000.0,Receipt,Real,3.5,39,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.9706877692486436,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,3.5,39,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.9706877692486436,138623897464.93674,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,3.5,39,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.9706877692486436,198344897464.93674,138623897464.93674
Spacer 11,37967000000.0,Receipt,Spacer,3.5,39,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.9706877692486436,199457794929.87347,198344897464.93674
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,3.5,39,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.9706877692486436,322412794929.8735,199457794929.87347
Spacer 13,37967000000.0,Receipt,Spacer,3.5,39,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.9706877692486436,323525692394.81024,322412794929.8735
Individual Income Taxes,249320000000.0,Receipt,Real,3.5,39,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.9706877692486436,572845692394.8103,323525692394.81024
Dummy_Source,113901000000.0,Dummy,Spacer,3.75,59,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,3.75,59,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.9770226300899744,114292854589.87817,111283854589.87817
Spacer 3,37967000000.0,Receipt,Spacer,3.75,59,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.9770226300899744,115165236393.25212,114292854589.87817
Estate and Gift Taxes,4198000000.0,Receipt,Real,3.75,59,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.9770226300899744,119363236393.25212,115165236393.25212
Spacer 5,37967000000.0,Receipt,Spacer,3.75,59,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.9770226300899744,120235618196.62607,119363236393.25212
Excise Taxes,4358000000.0,Receipt,Real,3.75,59,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.9770226300899744,124593618196.62607,120235618196.62607
Spacer 7,37967000000.0,Receipt,Spacer,3.75,59,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.9770226300899744,125466000000.0,124593618196.62607
Miscellaneous Receipts,12045000000.0,Receipt,Real,3.75,59,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.9770226300899744,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,3.75,59,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.9770226300899744,138383381803.37393,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,3.75,59,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.9770226300899744,198104381803.37393,138383381803.37393
Spacer 11,37967000000.0,Receipt,Spacer,3.75,59,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.9770226300899744,198976763606.74786,198104381803.37393
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,3.75,59,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.9770226300899744,321931763606.74786,198976763606.74786
Spacer 13,37967000000.0,Receipt,Spacer,3.75,59,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.9770226300899744,322804145410.1218,321931763606.74786
Individual Income Taxes,249320000000.0,Receipt,Real,3.75,59,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.9770226300899744,572124145410.1218,322804145410.1218
Dummy_Source,113901000000.0,Dummy,Spacer,3.75,40,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,3.75,40,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.9770226300899744,114292854589.87817,111283854589.87817
Spacer 3,37967000000.0,Receipt,Spacer,3.75,40,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.9770226300899744,115165236393.25212,114292854589.87817
Estate and Gift Taxes,4198000000.0,Receipt,Real,3.75,40,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.9770226300899744,119363236393.25212,115165236393.25212
Spacer 5,37967000000.0,Receipt,Spacer,3.75,40,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.9770226300899744,120235618196.62607,119363236393.25212
Excise Taxes,4358000000.0,Receipt,Real,3.75,40,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.9770226300899744,124593618196.62607,120235618196.62607
Spacer 7,37967000000.0,Receipt,Spacer,3.75,40,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.9770226300899744,125466000000.0,124593618196.62607
Miscellaneous Receipts,12045000000.0,Receipt,Real,3.75,40,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.9770226300899744,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,3.75,40,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.9770226300899744,138383381803.37393,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,3.75,40,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.9770226300899744,198104381803.37393,138383381803.37393
Spacer 11,37967000000.0,Receipt,Spacer,3.75,40,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.9770226300899744,198976763606.74786,198104381803.37393
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,3.75,40,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.9770226300899744,321931763606.74786,198976763606.74786
Spacer 13,37967000000.0,Receipt,Spacer,3.75,40,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.9770226300899744,322804145410.1218,321931763606.74786
Individual Income Taxes,249320000000.0,Receipt,Real,3.75,40,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.9770226300899744,572124145410.1218,322804145410.1218
Dummy_Source,113901000000.0,Dummy,Spacer,4.0,58,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.0,58,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.9820137900379085,114861352699.1078,111852352699.1078
Spacer 3,37967000000.0,Receipt,Spacer,4.0,58,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.9820137900379085,115544235132.73854,114861352699.1078
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.0,58,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.9820137900379085,119742235132.73854,115544235132.73854
Spacer 5,37967000000.0,Receipt,Spacer,4.0,58,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.9820137900379085,120425117566.36926,119742235132.73854
Excise Taxes,4358000000.0,Receipt,Real,4.0,58,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.9820137900379085,124783117566.36926,120425117566.36926
Spacer 7,37967000000.0,Receipt,Spacer,4.0,58,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.9820137900379085,125466000000.0,124783117566.36926
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.0,58,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.9820137900379085,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,4.0,58,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.9820137900379085,138193882433.63074,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,4.0,58,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.9820137900379085,197914882433.63074,138193882433.63074
Spacer 11,37967000000.0,Receipt,Spacer,4.0,58,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.9820137900379085,198597764867.26147,197914882433.63074
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.0,58,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.9820137900379085,321552764867.2615,198597764867.26147
Spacer 13,37967000000.0,Receipt,Spacer,4.0,58,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.9820137900379085,322235647300.8922,321552764867.2615
Individual Income Taxes,249320000000.0,Receipt,Real,4.0,58,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.9820137900379085,571555647300.8922,322235647300.8922
Dummy_Source,113901000000.0,Dummy,Spacer,4.0,41,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.0,41,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.9820137900379085,114861352699.1078,111852352699.1078
Spacer 3,37967000000.0,Receipt,Spacer,4.0,41,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.9820137900379085,115544235132.73854,114861352699.1078
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.0,41,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.9820137900379085,119742235132.73854,115544235132.73854
Spacer 5,37967000000.0,Receipt,Spacer,4.0,41,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.9820137900379085,120425117566.36926,119742235132.73854
Excise Taxes,4358000000.0,Receipt,Real,4.0,41,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.9820137900379085,124783117566.36926,120425117566.36926
Spacer 7,37967000000.0,Receipt,Spacer,4.0,41,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.9820137900379085,125466000000.0,124783117566.36926
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.0,41,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.9820137900379085,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,4.0,41,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.9820137900379085,138193882433.63074,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,4.0,41,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.9820137900379085,197914882433.63074,138193882433.63074
Spacer 11,37967000000.0,Receipt,Spacer,4.0,41,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.9820137900379085,198597764867.26147,197914882433.63074
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.0,41,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.9820137900379085,321552764867.2615,198597764867.26147
Spacer 13,37967000000.0,Receipt,Spacer,4.0,41,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.9820137900379085,322235647300.8922,321552764867.2615
Individual Income Taxes,249320000000.0,Receipt,Real,4.0,41,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.9820137900379085,571555647300.8922,322235647300.8922
Dummy_Source,113901000000.0,Dummy,Spacer,4.25,57,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.25,57,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.9859363729567544,115308138816.14728,112299138816.14728
Spacer 3,37967000000.0,Receipt,Spacer,4.25,57,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.9859363729567544,115842092544.09819,115308138816.14728
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.25,57,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.9859363729567544,120040092544.09819,115842092544.09819
Spacer 5,37967000000.0,Receipt,Spacer,4.25,57,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.9859363729567544,120574046272.0491,120040092544.09819
Excise Taxes,4358000000.0,Receipt,Real,4.25,57,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.9859363729567544,124932046272.0491,120574046272.0491
Spacer 7,37967000000.0,Receipt,Spacer,4.25,57,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.9859363729567544,125466000000.0,124932046272.0491
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.25,57,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.9859363729567544,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,4.25,57,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.9859363729567544,138044953727.9509,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,4.25,57,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.9859363729567544,197765953727.9509,138044953727.9509
Spacer 11,37967000000.0,Receipt,Spacer,4.25,57,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.9859363729567544,198299907455.9018,197765953727.9509
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.25,57,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.9859363729567544,321254907455.9018,198299907455.9018
Spacer 13,37967000000.0,Receipt,Spacer,4.25,57,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.9859363729567544,321788861183.8527,321254907455.9018
Individual Income Taxes,249320000000.0,Receipt,Real,4.25,57,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.9859363729567544,571108861183.8528,321788861183.8527
Dummy_Source,113901000000.0,Dummy,Spacer,4.25,42,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.25,42,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.9859363729567544,115308138816.14728,112299138816.14728
Spacer 3,37967000000.0,Receipt,Spacer,4.25,42,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.9859363729567544,115842092544.09819,115308138816.14728
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.25,42,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.9859363729567544,120040092544.09819,115842092544.09819
Spacer 5,37967000000.0,Receipt,Spacer,4.25,42,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.9859363729567544,120574046272.0491,120040092544.09819
Excise Taxes,4358000000.0,Receipt,Real,4.25,42,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.9859363729567544,124932046272.0491,120574046272.0491
Spacer 7,37967000000.0,Receipt,Spacer,4.25,42,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.9859363729567544,125466000000.0,124932046272.0491
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.25,42,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.9859363729567544,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,4.25,42,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.9859363729567544,138044953727.9509,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,4.25,42,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.9859363729567544,197765953727.9509,138044953727.9509
Spacer 11,37967000000.0,Receipt,Spacer,4.25,42,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.9859363729567544,198299907455.9018,197765953727.9509
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.25,42,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.9859363729567544,321254907455.9018,198299907455.9018
Spacer 13,37967000000.0,Receipt,Spacer,4.25,42,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.9859363729567544,321788861183.8527,321254907455.9018
Individual Income Taxes,249320000000.0,Receipt,Real,4.25,42,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.9859363729567544,571108861183.8528,321788861183.8527
Dummy_Source,113901000000.0,Dummy,Spacer,4.5,56,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.9890130573694068,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.5,56,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.9890130573694068,115658576247.4328,112649576247.4328
Spacer 3,37967000000.0,Receipt,Spacer,4.5,56,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.9890130573694068,116075717498.28854,115658576247.4328
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.5,56,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.9890130573694068,120273717498.28854,116075717498.28854
Spacer 5,37967000000.0,Receipt,Spacer,4.5,56,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.9890130573694068,120690858749.14427,120273717498.28854
Excise Taxes,4358000000.0,Receipt,Real,4.5,56,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.9890130573694068,125048858749.14427,120690858749.14427
Spacer 7,37967000000.0,Receipt,Spacer,4.5,56,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.9890130573694068,125466000000.0,125048858749.14427
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.5,56,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.9890130573694068,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,4.5,56,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.9890130573694068,137928141250.8557,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,4.5,56,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.9890130573694068,197649141250.8557,137928141250.8557
Spacer 11,37967000000.0,Receipt,Spacer,4.5,56,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.9890130573694068,198066282501.71146,197649141250.8557
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.5,56,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.9890130573694068,321021282501.7114,198066282501.71146
Spacer 13,37967000000.0,Receipt,Spacer,4.5,56,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.9890130573694068,321438423752.5672,321021282501.7114
Individual Income Taxes,249320000000.0,Receipt,Real,4.5,56,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.9890130573694068,570758423752.5671,321438423752.5672
Dummy_Source,113901000000.0,Dummy,Spacer,4.5,43,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.9890130573694068,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.5,43,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.9890130573694068,115658576247.4328,112649576247.4328
Spacer 3,37967000000.0,Receipt,Spacer,4.5,43,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.9890130573694068,116075717498.28854,115658576247.4328
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.5,43,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.9890130573694068,120273717498.28854,116075717498.28854
Spacer 5,37967000000.0,Receipt,Spacer,4.5,43,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.9890130573694068,120690858749.14427,120273717498.28854
Excise Taxes,4358000000.0,Receipt,Real,4.5,43,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.9890130573694068,125048858749.14427,120690858749.14427
Spacer 7,37967000000.0,Receipt,Spacer,4.5,43,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.9890130573694068,125466000000.0,125048858749.14427
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.5,43,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.9890130573694068,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,4.5,43,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.9890130573694068,137928141250.8557,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,4.5,43,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.9890130573694068,197649141250.8557,137928141250.8557
Spacer 11,37967000000.0,Receipt,Spacer,4.5,43,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.9890130573694068,198066282501.71146,197649141250.8557
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.5,43,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.9890130573694068,321021282501.7114,198066282501.71146
Spacer 13,37967000000.0,Receipt,Spacer,4.5,43,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.9890130573694068,321438423752.5672,321021282501.7114
Individual Income Taxes,249320000000.0,Receipt,Real,4.5,43,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.9890130573694068,570758423752.5671,321438423752.5672
Dummy_Source,113901000000.0,Dummy,Spacer,4.75,55,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.991422514586288,0.0,0.0
