MinMax,Path,Stage3_Outlay_Amount,Stage3_Outlay_Type,Stage4_Function,Stage4_Row_Type,pillar3_cumsum,pillar4_rank_n,t,pillar4_cumsum,Stage4_Top,Stage4_Bot,Stage3_Top,Stage3_Bot,sigmoid,curve_top_out,curve_bot_out
Min,8,24740814814.0,Outlay,Spacer 8,Spacer,,8.0,-4.25,135956259256.0,135956259256.0,111215444442.0,148326666666.6667,148326666666.6667,0.014063627043245477,148152693870.47006,147804748278.17996
Min,8,25260000000.0,Outlay,Net Interest,Real,173586666666.6667,9.0,-4.25,161216259256.0,161216259256.0,135956259256.0,173586666666.6667,148326666666.6667,0.014063627043245477,173412693870.47006,148152693870.47006
Min,8,24740814814.0,Outlay,Spacer 10,Spacer,,10.0,-4.25,185957074070.0,185957074070.0,161216259256.0,173586666666.6667,173586666666.6667,0.014063627043245477,173760639462.76016,173412693870.47006
Min,8,35447000000.0,Outlay,Income Security,Real,209033666666.6667,11.0,-4.25,221404074070.0,221404074070.0,185957074070.0,209033666666.6667,173586666666.6667,0.014063627043245477,209207639462.76016,173760639462.76016
Min,8,24740814814.0,Outlay,Spacer 12,Spacer,,12.0,-4.25,246144888884.0,246144888884.0,221404074070.0,209033666666.6667,209033666666.6667,0.014063627043245477,209555585055.05026,209207639462.76016
Min,8,49302000000.0,Outlay,Health,Real,258335666666.6667,13.0,-4.25,295446888884.0,295446888884.0,246144888884.0,258335666666.6667,209033666666.6667,0.014063627043245477,258857585055.05026,209555585055.05026
Min,8,24740814814.0,Outlay,Spacer 14,Spacer,,14.0,-4.25,320187703698.0,320187703698.0,295446888884.0,258335666666.6667,258335666666.6667,0.014063627043245477,259205530647.34036,258857585055.05026
Min,8,51993000000.0,Outlay,National Defense,Real,310328666666.6667,15.0,-4.25,372180703698.0,372180703698.0,320187703698.0,310328666666.6667,258335666666.6667,0.014063627043245477,311198530647.3404,259205530647.34036
Min,8,24740814814.0,Outlay,Spacer 16,Spacer,,16.0,-4.25,396921518512.0,396921518512.0,372180703698.0,310328666666.6667,310328666666.6667,0.014063627043245477,311546476239.6305,311198530647.3404
Min,8,55843000000.0,Outlay,Medicare,Real,366171666666.6667,17.0,-4.25,452764518512.0,452764518512.0,396921518512.0,366171666666.6667,310328666666.6667,0.014063627043245477,367389476239.6305,311546476239.6305
Min,8,24740814814.0,Outlay,Spacer 18,Spacer,,18.0,-4.25,477505333326.0,477505333326.0,452764518512.0,366171666666.6667,366171666666.6667,0.014063627043245477,367737421831.9206,367389476239.6305
Min,8,79163000000.0,Outlay,Social Security,Real,445334666666.6667,19.0,-4.25,556668333326.0,556668333326.0,477505333326.0,445334666666.6667,366171666666.6667,0.014063627043245477,446900421831.9206,367737421831.9206
Max,90,111333666666.66667,Dummy,Dummy_Function,Spacer,111333666666.66667,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.017986209962091562,0.0,0.0
Max,90,2296000000.0,Outlay,Other,Real,113629666666.66667,1.0,-4.0,2296000000.0,2296000000.0,0.0,113629666666.66667,111333666666.66667,0.017986209962091562,111627195962.1505,109331195962.1505
Max,90,24740814814.0,Outlay,Spacer 2,Spacer,,2.0,-4.0,27036814814.0,27036814814.0,2296000000.0,113629666666.66667,113629666666.66667,0.017986209962091562,112072189452.02832,111627195962.1505
Max,90,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,123104666666.66667,3.0,-4.0,36511814814.0,36511814814.0,27036814814.0,123104666666.66667,113629666666.66667,0.017986209962091562,121547189452.02832,112072189452.02832
Max,90,24740814814.0,Outlay,Spacer 4,Spacer,,4.0,-4.0,61252629628.0,61252629628.0,36511814814.0,123104666666.66667,123104666666.66667,0.017986209962091562,121992182941.90614,121547189452.02832
Max,90,9805000000.0,Outlay,Transportation,Real,132909666666.66667,5.0,-4.0,71057629628.0,71057629628.0,61252629628.0,132909666666.66667,123104666666.66667,0.017986209962091562,131797182941.90614,121992182941.90614
Max,90,24740814814.0,Outlay,Spacer 6,Spacer,,6.0,-4.0,95798444442.0,95798444442.0,71057629628.0,132909666666.66667,132909666666.66667,0.017986209962091562,132242176431.78398,131797182941.90614
Max,90,15417000000.0,Outlay,Veterans Benefits and Services,Real,148326666666.6667,7.0,-4.0,111215444442.0,111215444442.0,95798444442.0,148326666666.6667,132909666666.66667,0.017986209962091562,147659176431.784,132242176431.78398
Max,90,24740814814.0,Outlay,Spacer 8,Spacer,,8.0,-4.0,135956259256.0,135956259256.0,111215444442.0,148326666666.6667,148326666666.6667,0.017986209962091562,148104169921.66183,147659176431.784
Max,90,25260000000.0,Outlay,Net Interest,Real,173586666666.6667,9.0,-4.0,161216259256.0,161216259256.0,135956259256.0,173586666666.6667,148326666666.6667,0.017986209962091562,173364169921.66183,148104169921.66183
Max,90,24740814814.0,Outlay,Spacer 10,Spacer,,10.0,-4.0,185957074070.0,185957074070.0,161216259256.0,173586666666.6667,173586666666.6667,0.017986209962091562,173809163411.53964,173364169921.66183
Max,90,35447000000.0,Outlay,Income Security,Real,209033666666.6667,11.0,-4.0,221404074070.0,221404074070.0,185957074070.0,209033666666.6667,173586666666.6667,0.017986209962091562,209256163411.53964,173809163411.53964
Max,90,24740814814.0,Outlay,Spacer 12,Spacer,,12.0,-4.0,246144888884.0,246144888884.0,221404074070.0,209033666666.6667,209033666666.6667,0.017986209962091562,209701156901.41748,209256163411.53964
Max,90,49302000000.0,Outlay,Health,Real,258335666666.6667,13.0,-4.0,295446888884.0,295446888884.0,246144888884.0,258335666666.6667,209033666666.6667,0.017986209962091562,259003156901.41748,209701156901.41748
Max,90,24740814814.0,Outlay,Spacer 14,Spacer,,14.0,-4.0,320187703698.0,320187703698.0,295446888884.0,258335666666.6667,258335666666.6667,0.017986209962091562,259448150391.29532,259003156901.41748
Max,90,51993000000.0,Outlay,National Defense,Real,310328666666.6667,15.0,-4.0,372180703698.0,372180703698.0,320187703698.0,310328666666.6667,258335666666.6667,0.017986209962091562,311441150391.2953,259448150391.29532
Max,90,24740814814.0,Outlay,Spacer 16,Spacer,,16.0,-4.0,396921518512.0,396921518512.0,372180703698.0,310328666666.6667,310328666666.6667,0.017986209962091562,311886143881.17316,311441150391.2953
Max,90,55843000000.0,Outlay,Medicare,Real,366171666666.6667,17.0,-4.0,452764518512.0,452764518512.0,396921518512.0,366171666666.6667,310328666666.6667,0.017986209962091562,367729143881.17316,311886143881.17316
Max,90,24740814814.0,Outlay,Spacer 18,Spacer,,18.0,-4.0,477505333326.0,477505333326.0,452764518512.0,366171666666.6667,366171666666.6667,0.017986209962091562,368174137371.05096,367729143881.17316
Max,90,79163000000.0,Outlay,Social Security,Real,445334666666.6667,19.0,-4.0,556668333326.0,556668333326.0,477505333326.0,445334666666.6667,366171666666.6667,0.017986209962091562,447337137371.05096,368174137371.05096
Min,9,111333666666.66667,Dummy,Dummy_Function,Spacer,111333666666.66667,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.017986209962091562,0.0,0.0
Min,9,2296000000.0,Outlay,Other,Real,113629666666.66667,1.0,-4.0,2296000000.0,2296000000.0,0.0,113629666666.66667,111333666666.66667,0.017986209962091562,111627195962.1505,109331195962.1505
Min,9,24740814814.0,Outlay,Spacer 2,Spacer,,2.0,-4.0,27036814814.0,27036814814.0,2296000000.0,113629666666.66667,113629666666.66667,0.017986209962091562,112072189452.02832,111627195962.1505
Min,9,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,123104666666.66667,3.0,-4.0,36511814814.0,36511814814.0,27036814814.0,123104666666.66667,113629666666.66667,0.017986209962091562,121547189452.02832,112072189452.02832
Min,9,24740814814.0,Outlay,Spacer 4,Spacer,,4.0,-4.0,61252629628.0,61252629628.0,36511814814.0,123104666666.66667,123104666666.66667,0.017986209962091562,121992182941.90614,121547189452.02832
Min,9,9805000000.0,Outlay,Transportation,Real,132909666666.66667,5.0,-4.0,71057629628.0,71057629628.0,61252629628.0,132909666666.66667,123104666666.66667,0.017986209962091562,131797182941.90614,121992182941.90614
Min,9,24740814814.0,Outlay,Spacer 6,Spacer,,6.0,-4.0,95798444442.0,95798444442.0,71057629628.0,132909666666.66667,132909666666.66667,0.017986209962091562,132242176431.78398,131797182941.90614
Min,9,15417000000.0,Outlay,Veterans Benefits and Services,Real,148326666666.6667,7.0,-4.0,111215444442.0,111215444442.0,95798444442.0,148326666666.6667,132909666666.66667,0.017986209962091562,147659176431.784,132242176431.78398
Min,9,24740814814.0,Outlay,Spacer 8,Spacer,,8.0,-4.0,135956259256.0,135956259256.0,111215444442.0,148326666666.6667,148326666666.6667,0.017986209962091562,148104169921.66183,147659176431.784
Min,9,25260000000.0,Outlay,Net Interest,Real,173586666666.6667,9.0,-4.0,161216259256.0,161216259256.0,135956259256.0,173586666666.6667,148326666666.6667,0.017986209962091562,173364169921.66183,148104169921.66183
Min,9,24740814814.0,Outlay,Spacer 10,Spacer,,10.0,-4.0,185957074070.0,185957074070.0,161216259256.0,173586666666.6667,173586666666.6667,0.017986209962091562,173809163411.53964,173364169921.66183
Min,9,35447000000.0,Outlay,Income Security,Real,209033666666.6667,11.0,-4.0,221404074070.0,221404074070.0,185957074070.0,209033666666.6667,173586666666.6667,0.017986209962091562,209256163411.53964,173809163411.53964
Min,9,24740814814.0,Outlay,Spacer 12,Spacer,,12.0,-4.0,246144888884.0,246144888884.0,221404074070.0,209033666666.6667,209033666666.6667,0.017986209962091562,209701156901.41748,209256163411.53964
Min,9,49302000000.0,Outlay,Health,Real,258335666666.6667,13.0,-4.0,295446888884.0,295446888884.0,246144888884.0,258335666666.6667,209033666666.6667,0.017986209962091562,259003156901.41748,209701156901.41748
Min,9,24740814814.0,Outlay,Spacer 14,Spacer,,14.0,-4.0,320187703698.0,320187703698.0,295446888884.0,258335666666.6667,258335666666.6667,0.017986209962091562,259448150391.29532,259003156901.41748
Min,9,51993000000.0,Outlay,National Defense,Real,310328666666.6667,15.0,-4.0,372180703698.0,372180703698.0,320187703698.0,310328666666.6667,258335666666.6667,0.017986209962091562,311441150391.2953,259448150391.29532
Min,9,24740814814.0,Outlay,Spacer 16,Spacer,,16.0,-4.0,396921518512.0,396921518512.0,372180703698.0,310328666666.6667,310328666666.6667,0.017986209962091562,311886143881.17316,311441150391.2953
Min,9,55843000000.0,Outlay,Medicare,Real,366171666666.6667,17.0,-4.0,452764518512.0,452764518512.0,396921518512.0,366171666666.6667,310328666666.6667,0.017986209962091562,367729143881.17316,311886143881.17316
Min,9,24740814814.0,Outlay,Spacer 18,Spacer,,18.0,-4.0,477505333326.0,477505333326.0,452764518512.0,366171666666.6667,366171666666.6667,0.017986209962091562,368174137371.05096,367729143881.17316
Min,9,79163000000.0,Outlay,Social Security,Real,445334666666.6667,19.0,-4.0,556668333326.0,556668333326.0,477505333326.0,445334666666.6667,366171666666.6667,0.017986209962091562,447337137371.05096,368174137371.05096
Max,89,111333666666.66667,Dummy,Dummy_Function,Spacer,111333666666.66667,0.0,-3.75,0.0,0.0,0.0,0.0,0.0,0.02297736991002562,0.0,0.0
Max,89,2296000000.0,Outlay,Other,Real,113629666666.66667,1.0,-3.75,2296000000.0,2296000000.0,0.0,113629666666.66667,111333666666.66667,0.02297736991002562,111071511824.22719,108775511824.22719
Max,89,24740814814.0,Outlay,Spacer 2,Spacer,,2.0,-3.75,27036814814.0,27036814814.0,2296000000.0,113629666666.66667,113629666666.66667,0.02297736991002562,111639990678.08391,111071511824.22719
Max,89,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,123104666666.66667,3.0,-3.75,36511814814.0,36511814814.0,27036814814.0,123104666666.66667,113629666666.66667,0.02297736991002562,121114990678.08391,111639990678.08391
Max,89,24740814814.0,Outlay,Spacer 4,Spacer,,4.0,-3.75,61252629628.0,61252629628.0,36511814814.0,123104666666.66667,123104666666.66667,0.02297736991002562,121683469531.94063,121114990678.08391
Max,89,9805000000.0,Outlay,Transportation,Real,132909666666.66667,5.0,-3.75,71057629628.0,71057629628.0,61252629628.0,132909666666.66667,123104666666.66667,0.02297736991002562,131488469531.94063,121683469531.94063
Max,89,24740814814.0,Outlay,Spacer 6,Spacer,,6.0,-3.75,95798444442.0,95798444442.0,71057629628.0,132909666666.66667,132909666666.66667,0.02297736991002562,132056948385.79735,131488469531.94063
Max,89,15417000000.0,Outlay,Veterans Benefits and Services,Real,148326666666.6667,7.0,-3.75,111215444442.0,111215444442.0,95798444442.0,148326666666.6667,132909666666.66667,0.02297736991002562,147473948385.79736,132056948385.79735
Max,89,24740814814.0,Outlay,Spacer 8,Spacer,,8.0,-3.75,135956259256.0,135956259256.0,111215444442.0,148326666666.6667,148326666666.6667,0.02297736991002562,148042427239.65408,147473948385.79736
Max,89,25260000000.0,Outlay,Net Interest,Real,173586666666.6667,9.0,-3.75,161216259256.0,161216259256.0,135956259256.0,173586666666.6667,148326666666.6667,0.02297736991002562,173302427239.65408,148042427239.65408
Max,89,24740814814.0,Outlay,Spacer 10,Spacer,,10.0,-3.75,185957074070.0,185957074070.0,161216259256.0,173586666666.6667,173586666666.6667,0.02297736991002562,173870906093.5108,173302427239.65408
Max,89,35447000000.0,Outlay,Income Security,Real,209033666666.6667,11.0,-3.75,221404074070.0,221404074070.0,185957074070.0,209033666666.6667,173586666666.6667,0.02297736991002562,209317906093.5108,173870906093.5108
Max,89,24740814814.0,Outlay,Spacer 12,Spacer,,12.0,-3.75,246144888884.0,246144888884.0,221404074070.0,209033666666.6667,209033666666.6667,0.02297736991002562,209886384947.36752,209317906093.5108
Max,89,49302000000.0,Outlay,Health,Real,258335666666.6667,13.0,-3.75,295446888884.0,295446888884.0,246144888884.0,258335666666.6667,209033666666.6667,0.02297736991002562,259188384947.36752,209886384947.36752
Max,89,24740814814.0,Outlay,Spacer 14,Spacer,,14.0,-3.75,320187703698.0,320187703698.0,295446888884.0,258335666666.6667,258335666666.6667,0.02297736991002562,259756863801.22424,259188384947.36752
Max,89,51993000000.0,Outlay,National Defense,Real,310328666666.6667,15.0,-3.75,372180703698.0,372180703698.0,320187703698.0,310328666666.6667,258335666666.6667,0.02297736991002562,311749863801.22424,259756863801.22424
Max,89,24740814814.0,Outlay,Spacer 16,Spacer,,16.0,-3.75,396921518512.0,396921518512.0,372180703698.0,310328666666.6667,310328666666.6667,0.02297736991002562,312318342655.08093,311749863801.22424
Max,89,55843000000.0,Outlay,Medicare,Real,366171666666.6667,17.0,-3.75,452764518512.0,452764518512.0,396921518512.0,366171666666.6667,310328666666.6667,0.02297736991002562,368161342655.08093,312318342655.08093
Max,89,24740814814.0,Outlay,Spacer 18,Spacer,,18.0,-3.75,477505333326.0,477505333326.0,452764518512.0,366171666666.6667,366171666666.6667,0.02297736991002562,368729821508.9377,368161342655.08093
Max,89,79163000000.0,Outlay,Social Security,Real,445334666666.6667,19.0,-3.75,556668333326.0,556668333326.0,477505333326.0,445334666666.6667,366171666666.6667,0.02297736991002562,447892821508.9377,368729821508.9377
Min,10,111333666666.66667,Dummy,Dummy_Function,Spacer,111333666666.66667,0.0,-3.75,0.0,0.0,0.0,0.0,0.0,0.02297736991002562,0.0,0.0
Min,10,2296000000.0,Outlay,Other,Real,113629666666.66667,1.0,-3.75,2296000000.0,2296000000.0,0.0,113629666666.66667,111333666666.66667,0.02297736991002562,111071511824.22719,108775511824.22719
Min,10,24740814814.0,Outlay,Spacer 2,Spacer,,2.0,-3.75,27036814814.0,27036814814.0,2296000000.0,113629666666.66667,113629666666.66667,0.02297736991002562,111639990678.08391,111071511824.22719
Min,10,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,123104666666.66667,3.0,-3.75,36511814814.0,36511814814.0,27036814814.0,123104666666.66667,113629666666.66667,0.02297736991002562,121114990678.08391,111639990678.08391
Min,10,24740814814.0,Outlay,Spacer 4,Spacer,,4.0,-3.75,61252629628.0,61252629628.0,36511814814.0,123104666666.66667,123104666666.66667,0.02297736991002562,121683469531.94063,121114990678.08391
Min,10,9805000000.0,Outlay,Transportation,Real,132909666666.66667,5.0,-3.75,71057629628.0,71057629628.0,61252629628.0,132909666666.66667,123104666666.66667,0.02297736991002562,131488469531.94063,121683469531.94063
Min,10,24740814814.0,Outlay,Spacer 6,Spacer,,6.0,-3.75,95798444442.0,95798444442.0,71057629628.0,132909666666.66667,132909666666.66667,0.02297736991002562,132056948385.79735,131488469531.94063
Min,10,15417000000.0,Outlay,Veterans Benefits and Services,Real,148326666666.6667,7.0,-3.75,111215444442.0,111215444442.0,95798444442.0,148326666666.6667,132909666666.66667,0.02297736991002562,147473948385.79736,132056948385.79735
Min,10,24740814814.0,Outlay,Spacer 8,Spacer,,8.0,-3.75,135956259256.0,135956259256.0,111215444442.0,148326666666.6667,148326666666.6667,0.02297736991002562,148042427239.65408,147473948385.79736
Min,10,25260000000.0,Outlay,Net Interest,Real,173586666666.6667,9.0,-3.75,161216259256.0,161216259256.0,135956259256.0,173586666666.6667,148326666666.6667,0.02297736991002562,173302427239.65408,148042427239.65408
Min,10,24740814814.0,Outlay,Spacer 10,Spacer,,10.0,-3.75,185957074070.0,185957074070.0,161216259256.0,173586666666.6667,173586666666.6667,0.02297736991002562,173870906093.5108,173302427239.65408
Min,10,35447000000.0,Outlay,Income Security,Real,209033666666.6667,11.0,-3.75,221404074070.0,221404074070.0,185957074070.0,209033666666.6667,173586666666.6667,0.02297736991002562,209317906093.5108,173870906093.5108
Min,10,24740814814.0,Outlay,Spacer 12,Spacer,,12.0,-3.75,246144888884.0,246144888884.0,221404074070.0,209033666666.6667,209033666666.6667,0.02297736991002562,209886384947.36752,209317906093.5108
Min,10,49302000000.0,Outlay,Health,Real,258335666666.6667,13.0,-3.75,295446888884.0,295446888884.0,246144888884.0,258335666666.6667,209033666666.6667,0.02297736991002562,259188384947.36752,209886384947.36752
Min,10,24740814814.0,Outlay,Spacer 14,Spacer,,14.0,-3.75,320187703698.0,320187703698.0,295446888884.0,258335666666.6667,258335666666.6667,0.02297736991002562,259756863801.22424,259188384947.36752
Min,10,51993000000.0,Outlay,National Defense,Real,310328666666.6667,15.0,-3.75,372180703698.0,372180703698.0,320187703698.0,310328666666.6667,258335666666.6667,0.02297736991002562,311749863801.22424,259756863801.22424
Min,10,24740814814.0,Outlay,Spacer 16,Spacer,,16.0,-3.75,396921518512.0,396921518512.0,372180703698.0,310328666666.6667,310328666666.6667,0.02297736991002562,312318342655.08093,311749863801.22424
Min,10,55843000000.0,Outlay,Medicare,Real,366171666666.6667,17.0,-3.75,452764518512.0,452764518512.0,396921518512.0,366171666666.6667,310328666666.6667,0.02297736991002562,368161342655.08093,312318342655.08093
Min,10,24740814814.0,Outlay,Spacer 18,Spacer,,18.0,-3.75,477505333326.0,477505333326.0,452764518512.0,366171666666.6667,366171666666.6667,0.02297736991002562,368729821508.9377,368161342655.08093
Min,10,79163000000.0,Outlay,Social Security,Real,445334666666.6667,19.0,-3.75,556668333326.0,556668333326.0,477505333326.0,445334666666.6667,366171666666.6667,0.02297736991002562,447892821508.9377,368729821508.9377
Max,88,111333666666.66667,Dummy,Dummy_Function,Spacer,111333666666.66667,0.0,-3.5,0.0,0.0,0.0,0.0,0.0,0.029312230751356326,0.0,0.0
Max,88,2296000000.0,Outlay,Other,Real,113629666666.66667,1.0,-3.5,2296000000.0,2296000000.0,0.0,113629666666.66667,111333666666.66667,0.029312230751356326,110366228538.93875,108070228538.93875
Max,88,24740814814.0,Outlay,Spacer 2,Spacer,,2.0,-3.5,27036814814.0,27036814814.0,2296000000.0,113629666666.66667,113629666666.66667,0.029312230751356326,111091437011.74329,110366228538.93875
Max,88,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,123104666666.66667,3.0,-3.5,36511814814.0,36511814814.0,27036814814.0,123104666666.66667,113629666666.66667,0.029312230751356326,120566437011.74329,111091437011.74329
Max,88,24740814814.0,Outlay,Spacer 4,Spacer,,4.0,-3.5,61252629628.0,61252629628.0,36511814814.0,123104666666.66667,123104666666.66667,0.029312230751356326,121291645484.54784,120566437011.74329
Max,88,9805000000.0,Outlay,Transportation,Real,132909666666.66667,5.0,-3.5,71057629628.0,71057629628.0,61252629628.0,132909666666.66667,123104666666.66667,0.029312230751356326,131096645484.54784,121291645484.54784
Max,88,24740814814.0,Outlay,Spacer 6,Spacer,,6.0,-3.5,95798444442.0,95798444442.0,71057629628.0,132909666666.66667,132909666666.66667,0.029312230751356326,131821853957.35239,131096645484.54784
Max,88,15417000000.0,Outlay,Veterans Benefits and Services,Real,148326666666.6667,7.0,-3.5,111215444442.0,111215444442.0,95798444442.0,148326666666.6667,132909666666.66667,0.029312230751356326,147238853957.3524,131821853957.35239
Max,88,24740814814.0,Outlay,Spacer 8,Spacer,,8.0,-3.5,135956259256.0,135956259256.0,111215444442.0,148326666666.6667,148326666666.6667,0.029312230751356326,147964062430.15695,147238853957.3524
Max,88,25260000000.0,Outlay,Net Interest,Real,173586666666.6667,9.0,-3.5,161216259256.0,161216259256.0,135956259256.0,173586666666.6667,148326666666.6667,0.029312230751356326,173224062430.15695,147964062430.15695
Max,88,24740814814.0,Outlay,Spacer 10,Spacer,,10.0,-3.5,185957074070.0,185957074070.0,161216259256.0,173586666666.6667,173586666666.6667,0.029312230751356326,173949270902.9615,173224062430.15695
Max,88,35447000000.0,Outlay,Income Security,Real,209033666666.6667,11.0,-3.5,221404074070.0,221404074070.0,185957074070.0,209033666666.6667,173586666666.6667,0.029312230751356326,209396270902.9615,173949270902.9615
Max,88,24740814814.0,Outlay,Spacer 12,Spacer,,12.0,-3.5,246144888884.0,246144888884.0,221404074070.0,209033666666.6667,209033666666.6667,0.029312230751356326,210121479375.76602,209396270902.9615
Max,88,49302000000.0,Outlay,Health,Real,258335666666.6667,13.0,-3.5,295446888884.0,295446888884.0,246144888884.0,258335666666.6667,209033666666.6667,0.029312230751356326,259423479375.76602,210121479375.76602
Max,88,24740814814.0,Outlay,Spacer 14,Spacer,,14.0,-3.5,320187703698.0,320187703698.0,295446888884.0,258335666666.6667,258335666666.6667,0.029312230751356326,260148687848.57056,259423479375.76602
Max,88,51993000000.0,Outlay,National Defense,Real,310328666666.6667,15.0,-3.5,372180703698.0,372180703698.0,320187703698.0,310328666666.6667,258335666666.6667,0.029312230751356326,312141687848.57056,260148687848.57056
Max,88,24740814814.0,Outlay,Spacer 16,Spacer,,16.0,-3.5,396921518512.0,396921518512.0,372180703698.0,310328666666.6667,310328666666.6667,0.029312230751356326,312866896321.3751,312141687848.57056
Max,88,55843000000.0,Outlay,Medicare,Real,366171666666.6667,17.0,-3.5,452764518512.0,452764518512.0,396921518512.0,366171666666.6667,310328666666.6667,0.029312230751356326,368709896321.3751,312866896321.3751
Max,88,24740814814.0,Outlay,Spacer 18,Spacer,,18.0,-3.5,477505333326.0,477505333326.0,452764518512.0,366171666666.6667,366171666666.6667,0.029312230751356326,369435104794.1796,368709896321.3751
Max,88,79163000000.0,Outlay,Social Security,Real,445334666666.6667,19.0,-3.5,556668333326.0,556668333326.0,477505333326.0,445334666666.6667,366171666666.6667,0.029312230751356326,448598104794.1796,369435104794.1796
Min,11,111333666666.66667,Dummy,Dummy_Function,Spacer,111333666666.66667,0.0,-3.5,0.0,0.0,0.0,0.0,0.0,0.029312230751356326,0.0,0.0
Min,11,2296000000.0,Outlay,Other,Real,113629666666.66667,1.0,-3.5,2296000000.0,2296000000.0,0.0,113629666666.66667,111333666666.66667,0.029312230751356326,110366228538.93875,108070228538.93875
Min,11,24740814814.0,Outlay,Spacer 2,Spacer,,2.0,-3.5,27036814814.0,27036814814.0,2296000000.0,113629666666.66667,113629666666.66667,0.029312230751356326,111091437011.74329,110366228538.93875
Min,11,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,123104666666.66667,3.0,-3.5,36511814814.0,36511814814.0,27036814814.0,123104666666.66667,113629666666.66667,0.029312230751356326,120566437011.74329,111091437011.74329
Min,11,24740814814.0,Outlay,Spacer 4,Spacer,,4.0,-3.5,61252629628.0,61252629628.0,36511814814.0,123104666666.66667,123104666666.66667,0.029312230751356326,121291645484.54784,120566437011.74329
Min,11,9805000000.0,Outlay,Transportation,Real,132909666666.66667,5.0,-3.5,71057629628.0,71057629628.0,61252629628.0,132909666666.66667,123104666666.66667,0.029312230751356326,131096645484.54784,121291645484.54784
Min,11,24740814814.0,Outlay,Spacer 6,Spacer,,6.0,-3.5,95798444442.0,95798444442.0,71057629628.0,132909666666.66667,132909666666.66667,0.029312230751356326,131821853957.35239,131096645484.54784
Min,11,15417000000.0,Outlay,Veterans Benefits and Services,Real,148326666666.6667,7.0,-3.5,111215444442.0,111215444442.0,95798444442.0,148326666666.6667,132909666666.66667,0.029312230751356326,147238853957.3524,131821853957.35239
Min,11,24740814814.0,Outlay,Spacer 8,Spacer,,8.0,-3.5,135956259256.0,135956259256.0,111215444442.0,148326666666.6667,148326666666.6667,0.029312230751356326,147964062430.15695,147238853957.3524
Min,11,25260000000.0,Outlay,Net Interest,Real,173586666666.6667,9.0,-3.5,161216259256.0,161216259256.0,135956259256.0,173586666666.6667,148326666666.6667,0.029312230751356326,173224062430.15695,147964062430.15695
Min,11,24740814814.0,Outlay,Spacer 10,Spacer,,10.0,-3.5,185957074070.0,185957074070.0,161216259256.0,173586666666.6667,173586666666.6667,0.029312230751356326,173949270902.9615,173224062430.15695
Min,11,35447000000.0,Outlay,Income Security,Real,209033666666.6667,11.0,-3.5,221404074070.0,221404074070.0,185957074070.0,209033666666.6667,173586666666.6667,0.029312230751356326,209396270902.9615,173949270902.9615
Min,11,24740814814.0,Outlay,Spacer 12,Spacer,,12.0,-3.5,246144888884.0,246144888884.0,221404074070.0,209033666666.6667,209033666666.6667,0.029312230751356326,210121479375.76602,209396270902.9615
Min,11,49302000000.0,Outlay,Health,Real,258335666666.6667,13.0,-3.5,295446888884.0,295446888884.0,246144888884.0,258335666666.6667,209033666666.6667,0.029312230751356326,259423479375.76602,210121479375.76602
Min,11,24740814814.0,Outlay,Spacer 14,Spacer,,14.0,-3.5,320187703698.0,320187703698.0,295446888884.0,258335666666.6667,258335666666.6667,0.029312230751356326,260148687848.57056,259423479375.76602
Min,11,51993000000.0,Outlay,National Defense,Real,310328666666.6667,15.0,-3.5,372180703698.0,372180703698.0,320187703698.0,310328666666.6667,258335666666.6667,0.029312230751356326,312141687848.57056,260148687848.57056
Min,11,24740814814.0,Outlay,Spacer 16,Spacer,,16.0,-3.5,396921518512.0,396921518512.0,372180703698.0,310328666666.6667,310328666666.6667,0.029312230751356326,312866896321.3751,312141687848.57056
Min,11,55843000000.0,Outlay,Medicare,Real,366171666666.6667,17.0,-3.5,452764518512.0,452764518512.0,396921518512.0,366171666666.6667,310328666666.6667,0.029312230751356326,368709896321.3751,312866896321.3751
Min,11,24740814814.0,Outlay,Spacer 18,Spacer,,18.0,-3.5,477505333326.0,477505333326.0,452764518512.0,366171666666.6667,366171666666.6667,0.029312230751356326,369435104794.1796,368709896321.3751
Min,11,79163000000.0,Outlay,Social Security,Real,445334666666.6667,19.0,-3.5,556668333326.0,556668333326.0,477505333326.0,445334666666.6667,366171666666.6667,0.029312230751356326,448598104794.1796,369435104794.1796
Max,87,111333666666.66667,Dummy,Dummy_Function,Spacer,111333666666.66667,0.0,-3.25,0.0,0.0,0.0,0.0,0.0,0.037326887344129464,0.0,0.0
Max,87,2296000000.0,Outlay,Other,Real,113629666666.66667,1.0,-3.25,2296000000.0,2296000000.0,0.0,113629666666.66667,111333666666.66667,0.037326887344129464,109473927433.39114,107177927433.39114
Max,87,24740814814.0,Outlay,Spacer 2,Spacer,,2.0,-3.25,27036814814.0,27036814814.0,2296000000.0,113629666666.66667,113629666666.66667,0.037326887344129464,110397425040.7553,109473927433.39114
