Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Corporation Income Taxes,9146000000.0,Receipt,Real,-3.5,11,Min,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.029312230751356326,105673249998.05862,96527249998.05862
Spacer 9,28672416666.0,Receipt,Spacer,-3.5,11,Min,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.029312230751356326,133505214170.54579,105673249998.05862
Miscellaneous Receipts,17428000000.0,Receipt,Real,-3.5,11,Min,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.029312230751356326,150933214170.5458,133505214170.54579
Spacer 11,28672416666.0,Receipt,Spacer,-3.5,11,Min,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.029312230751356326,178765178343.03296,150933214170.5458
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,-3.5,11,Min,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.029312230751356326,288519178343.03296,178765178343.03296
Spacer 13,28672416666.0,Receipt,Spacer,-3.5,11,Min,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.029312230751356326,316351142515.52014,288519178343.03296
Individual Income Taxes,197231000000.0,Receipt,Real,-3.5,11,Min,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.029312230751356326,513582142515.52014,316351142515.52014
Dummy_Source,86017250000.0,Dummy,Spacer,-3.25,87,Max,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.037326887344129464,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,-3.25,87,Max,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.037326887344129464,5637756200.40182,3210756200.40182
Spacer 3,28672416666.0,Receipt,Spacer,-3.25,87,Max,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.037326887344129464,33239920799.6261,5637756200.40182
CustomsDuties,2967000000.0,Receipt,Real,-3.25,87,Max,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.037326887344129464,36206920799.6261,33239920799.6261
Spacer 5,28672416666.0,Receipt,Spacer,-3.25,87,Max,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.037326887344129464,63809085398.85037,36206920799.6261
Excise Taxes,5116000000.0,Receipt,Real,-3.25,87,Max,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.037326887344129464,68925085398.85037,63809085398.85037
Spacer 7,28672416666.0,Receipt,Spacer,-3.25,87,Max,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.037326887344129464,96527249998.07466,68925085398.85037
Corporation Income Taxes,9146000000.0,Receipt,Real,-3.25,87,Max,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.037326887344129464,105673249998.07466,96527249998.07466
Spacer 9,28672416666.0,Receipt,Spacer,-3.25,87,Max,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.037326887344129464,133275414597.29893,105673249998.07466
Miscellaneous Receipts,17428000000.0,Receipt,Real,-3.25,87,Max,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.037326887344129464,150703414597.29892,133275414597.29893
Spacer 11,28672416666.0,Receipt,Spacer,-3.25,87,Max,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.037326887344129464,178305579196.52322,150703414597.29892
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,-3.25,87,Max,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.037326887344129464,288059579196.5232,178305579196.52322
Spacer 13,28672416666.0,Receipt,Spacer,-3.25,87,Max,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.037326887344129464,315661743795.7475,288059579196.5232
Individual Income Taxes,197231000000.0,Receipt,Real,-3.25,87,Max,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.037326887344129464,512892743795.7475,315661743795.7475
Dummy_Source,86017250000.0,Dummy,Spacer,-3.25,12,Min,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.037326887344129464,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,-3.25,12,Min,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.037326887344129464,5637756200.40182,3210756200.40182
Spacer 3,28672416666.0,Receipt,Spacer,-3.25,12,Min,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.037326887344129464,33239920799.6261,5637756200.40182
CustomsDuties,2967000000.0,Receipt,Real,-3.25,12,Min,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.037326887344129464,36206920799.6261,33239920799.6261
Spacer 5,28672416666.0,Receipt,Spacer,-3.25,12,Min,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.037326887344129464,63809085398.85037,36206920799.6261
Excise Taxes,5116000000.0,Receipt,Real,-3.25,12,Min,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.037326887344129464,68925085398.85037,63809085398.85037
Spacer 7,28672416666.0,Receipt,Spacer,-3.25,12,Min,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.037326887344129464,96527249998.07466,68925085398.85037
Corporation Income Taxes,9146000000.0,Receipt,Real,-3.25,12,Min,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.037326887344129464,105673249998.07466,96527249998.07466
Spacer 9,28672416666.0,Receipt,Spacer,-3.25,12,Min,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.037326887344129464,133275414597.29893,105673249998.07466
Miscellaneous Receipts,17428000000.0,Receipt,Real,-3.25,12,Min,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.037326887344129464,150703414597.29892,133275414597.29893
Spacer 11,28672416666.0,Receipt,Spacer,-3.25,12,Min,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.037326887344129464,178305579196.52322,150703414597.29892
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,-3.25,12,Min,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.037326887344129464,288059579196.5232,178305579196.52322
Spacer 13,28672416666.0,Receipt,Spacer,-3.25,12,Min,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.037326887344129464,315661743795.7475,288059579196.5232
Individual Income Taxes,197231000000.0,Receipt,Real,-3.25,12,Min,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.037326887344129464,512892743795.7475,315661743795.7475
Dummy_Source,86017250000.0,Dummy,Spacer,-3.0,86,Max,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,-3.0,86,Max,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.04742587317756679,6506443189.583057,4079443189.583057
Spacer 3,28672416666.0,Receipt,Spacer,-3.0,86,Max,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.04742587317756679,33819045459.08699,6506443189.583057
CustomsDuties,2967000000.0,Receipt,Real,-3.0,86,Max,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.04742587317756679,36786045459.08699,33819045459.08699
Spacer 5,28672416666.0,Receipt,Spacer,-3.0,86,Max,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.04742587317756679,64098647728.59092,36786045459.08699
Excise Taxes,5116000000.0,Receipt,Real,-3.0,86,Max,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.04742587317756679,69214647728.59093,64098647728.59092
Spacer 7,28672416666.0,Receipt,Spacer,-3.0,86,Max,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.04742587317756679,96527249998.09485,69214647728.59093
Corporation Income Taxes,9146000000.0,Receipt,Real,-3.0,86,Max,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.04742587317756679,105673249998.09485,96527249998.09485
Spacer 9,28672416666.0,Receipt,Spacer,-3.0,86,Max,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.04742587317756679,132985852267.59879,105673249998.09485
Miscellaneous Receipts,17428000000.0,Receipt,Real,-3.0,86,Max,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.04742587317756679,150413852267.5988,132985852267.59879
Spacer 11,28672416666.0,Receipt,Spacer,-3.0,86,Max,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.04742587317756679,177726454537.10272,150413852267.5988
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,-3.0,86,Max,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.04742587317756679,287480454537.1027,177726454537.10272
Spacer 13,28672416666.0,Receipt,Spacer,-3.0,86,Max,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.04742587317756679,314793056806.6066,287480454537.1027
Individual Income Taxes,197231000000.0,Receipt,Real,-3.0,86,Max,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.04742587317756679,512024056806.6066,314793056806.6066
Dummy_Source,86017250000.0,Dummy,Spacer,-3.0,13,Min,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,-3.0,13,Min,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.04742587317756679,6506443189.583057,4079443189.583057
Spacer 3,28672416666.0,Receipt,Spacer,-3.0,13,Min,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.04742587317756679,33819045459.08699,6506443189.583057
CustomsDuties,2967000000.0,Receipt,Real,-3.0,13,Min,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.04742587317756679,36786045459.08699,33819045459.08699
Spacer 5,28672416666.0,Receipt,Spacer,-3.0,13,Min,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.04742587317756679,64098647728.59092,36786045459.08699
Excise Taxes,5116000000.0,Receipt,Real,-3.0,13,Min,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.04742587317756679,69214647728.59093,64098647728.59092
Spacer 7,28672416666.0,Receipt,Spacer,-3.0,13,Min,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.04742587317756679,96527249998.09485,69214647728.59093
Corporation Income Taxes,9146000000.0,Receipt,Real,-3.0,13,Min,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.04742587317756679,105673249998.09485,96527249998.09485
Spacer 9,28672416666.0,Receipt,Spacer,-3.0,13,Min,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.04742587317756679,132985852267.59879,105673249998.09485
Miscellaneous Receipts,17428000000.0,Receipt,Real,-3.0,13,Min,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.04742587317756679,150413852267.5988,132985852267.59879
Spacer 11,28672416666.0,Receipt,Spacer,-3.0,13,Min,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.04742587317756679,177726454537.10272,150413852267.5988
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,-3.0,13,Min,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.04742587317756679,287480454537.1027,177726454537.10272
Spacer 13,28672416666.0,Receipt,Spacer,-3.0,13,Min,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.04742587317756679,314793056806.6066,287480454537.1027
Individual Income Taxes,197231000000.0,Receipt,Real,-3.0,13,Min,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.04742587317756679,512024056806.6066,314793056806.6066
Dummy_Source,86017250000.0,Dummy,Spacer,-2.75,85,Max,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,-2.75,85,Max,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.060086650174007626,7595488409.680158,5168488409.680158
Spacer 3,28672416666.0,Receipt,Spacer,-2.75,85,Max,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.060086650174007626,34545075605.82683,7595488409.680158
CustomsDuties,2967000000.0,Receipt,Real,-2.75,85,Max,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.060086650174007626,37512075605.82683,34545075605.82683
Spacer 5,28672416666.0,Receipt,Spacer,-2.75,85,Max,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.060086650174007626,64461662801.9735,37512075605.82683
Excise Taxes,5116000000.0,Receipt,Real,-2.75,85,Max,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.060086650174007626,69577662801.9735,64461662801.9735
Spacer 7,28672416666.0,Receipt,Spacer,-2.75,85,Max,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.060086650174007626,96527249998.12018,69577662801.9735
Corporation Income Taxes,9146000000.0,Receipt,Real,-2.75,85,Max,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.060086650174007626,105673249998.12018,96527249998.12018
Spacer 9,28672416666.0,Receipt,Spacer,-2.75,85,Max,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.060086650174007626,132622837194.26685,105673249998.12018
Miscellaneous Receipts,17428000000.0,Receipt,Real,-2.75,85,Max,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.060086650174007626,150050837194.26685,132622837194.26685
Spacer 11,28672416666.0,Receipt,Spacer,-2.75,85,Max,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.060086650174007626,177000424390.4135,150050837194.26685
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,-2.75,85,Max,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.060086650174007626,286754424390.4135,177000424390.4135
Spacer 13,28672416666.0,Receipt,Spacer,-2.75,85,Max,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.060086650174007626,313704011586.5602,286754424390.4135
Individual Income Taxes,197231000000.0,Receipt,Real,-2.75,85,Max,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.060086650174007626,510935011586.5602,313704011586.5602
Dummy_Source,86017250000.0,Dummy,Spacer,-2.75,14,Min,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,-2.75,14,Min,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.060086650174007626,7595488409.680158,5168488409.680158
Spacer 3,28672416666.0,Receipt,Spacer,-2.75,14,Min,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.060086650174007626,34545075605.82683,7595488409.680158
CustomsDuties,2967000000.0,Receipt,Real,-2.75,14,Min,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.060086650174007626,37512075605.82683,34545075605.82683
Spacer 5,28672416666.0,Receipt,Spacer,-2.75,14,Min,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.060086650174007626,64461662801.9735,37512075605.82683
Excise Taxes,5116000000.0,Receipt,Real,-2.75,14,Min,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.060086650174007626,69577662801.9735,64461662801.9735
Spacer 7,28672416666.0,Receipt,Spacer,-2.75,14,Min,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.060086650174007626,96527249998.12018,69577662801.9735
Corporation Income Taxes,9146000000.0,Receipt,Real,-2.75,14,Min,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.060086650174007626,105673249998.12018,96527249998.12018
Spacer 9,28672416666.0,Receipt,Spacer,-2.75,14,Min,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.060086650174007626,132622837194.26685,105673249998.12018
Miscellaneous Receipts,17428000000.0,Receipt,Real,-2.75,14,Min,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.060086650174007626,150050837194.26685,132622837194.26685
Spacer 11,28672416666.0,Receipt,Spacer,-2.75,14,Min,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.060086650174007626,177000424390.4135,150050837194.26685
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,-2.75,14,Min,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.060086650174007626,286754424390.4135,177000424390.4135
Spacer 13,28672416666.0,Receipt,Spacer,-2.75,14,Min,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.060086650174007626,313704011586.5602,286754424390.4135
Individual Income Taxes,197231000000.0,Receipt,Real,-2.75,14,Min,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.060086650174007626,510935011586.5602,313704011586.5602
Dummy_Source,86017250000.0,Dummy,Spacer,-2.5,84,Max,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,-2.5,84,Max,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.07585818002124356,8952112035.432312,6525112035.432313
Spacer 3,28672416666.0,Receipt,Spacer,-2.5,84,Max,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.07585818002124356,35449491356.33878,8952112035.432312
CustomsDuties,2967000000.0,Receipt,Real,-2.5,84,Max,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.07585818002124356,38416491356.33878,35449491356.33878
Spacer 5,28672416666.0,Receipt,Spacer,-2.5,84,Max,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.07585818002124356,64913870677.24525,38416491356.33878
Excise Taxes,5116000000.0,Receipt,Real,-2.5,84,Max,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.07585818002124356,70029870677.24525,64913870677.24525
Spacer 7,28672416666.0,Receipt,Spacer,-2.5,84,Max,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.07585818002124356,96527249998.15172,70029870677.24525
Corporation Income Taxes,9146000000.0,Receipt,Real,-2.5,84,Max,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.07585818002124356,105673249998.15172,96527249998.15172
Spacer 9,28672416666.0,Receipt,Spacer,-2.5,84,Max,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.07585818002124356,132170629319.05818,105673249998.15172
Miscellaneous Receipts,17428000000.0,Receipt,Real,-2.5,84,Max,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.07585818002124356,149598629319.0582,132170629319.05818
Spacer 11,28672416666.0,Receipt,Spacer,-2.5,84,Max,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.07585818002124356,176096008639.96466,149598629319.0582
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,-2.5,84,Max,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.07585818002124356,285850008639.96466,176096008639.96466
Spacer 13,28672416666.0,Receipt,Spacer,-2.5,84,Max,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.07585818002124356,312347387960.8711,285850008639.96466
Individual Income Taxes,197231000000.0,Receipt,Real,-2.5,84,Max,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.07585818002124356,509578387960.8711,312347387960.8711
Dummy_Source,86017250000.0,Dummy,Spacer,-2.5,15,Min,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,-2.5,15,Min,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.07585818002124356,8952112035.432312,6525112035.432313
Spacer 3,28672416666.0,Receipt,Spacer,-2.5,15,Min,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.07585818002124356,35449491356.33878,8952112035.432312
CustomsDuties,2967000000.0,Receipt,Real,-2.5,15,Min,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.07585818002124356,38416491356.33878,35449491356.33878
Spacer 5,28672416666.0,Receipt,Spacer,-2.5,15,Min,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.07585818002124356,64913870677.24525,38416491356.33878
Excise Taxes,5116000000.0,Receipt,Real,-2.5,15,Min,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.07585818002124356,70029870677.24525,64913870677.24525
Spacer 7,28672416666.0,Receipt,Spacer,-2.5,15,Min,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.07585818002124356,96527249998.15172,70029870677.24525
Corporation Income Taxes,9146000000.0,Receipt,Real,-2.5,15,Min,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.07585818002124356,105673249998.15172,96527249998.15172
Spacer 9,28672416666.0,Receipt,Spacer,-2.5,15,Min,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.07585818002124356,132170629319.05818,105673249998.15172
Miscellaneous Receipts,17428000000.0,Receipt,Real,-2.5,15,Min,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.07585818002124356,149598629319.0582,132170629319.05818
Spacer 11,28672416666.0,Receipt,Spacer,-2.5,15,Min,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.07585818002124356,176096008639.96466,149598629319.0582
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,-2.5,15,Min,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.07585818002124356,285850008639.96466,176096008639.96466
Spacer 13,28672416666.0,Receipt,Spacer,-2.5,15,Min,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.07585818002124356,312347387960.8711,285850008639.96466
Individual Income Taxes,197231000000.0,Receipt,Real,-2.5,15,Min,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.07585818002124356,509578387960.8711,312347387960.8711
Dummy_Source,86017250000.0,Dummy,Spacer,-2.25,83,Max,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,-2.25,83,Max,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.0953494648991095,10628698759.592926,8201698759.592927
Spacer 3,28672416666.0,Receipt,Spacer,-2.25,83,Max,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.0953494648991095,36567215839.12552,10628698759.592926
CustomsDuties,2967000000.0,Receipt,Real,-2.25,83,Max,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.0953494648991095,39534215839.12552,36567215839.12552
Spacer 5,28672416666.0,Receipt,Spacer,-2.25,83,Max,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.0953494648991095,65472732918.65811,39534215839.12552
Excise Taxes,5116000000.0,Receipt,Real,-2.25,83,Max,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.0953494648991095,70588732918.65811,65472732918.65811
Spacer 7,28672416666.0,Receipt,Spacer,-2.25,83,Max,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.0953494648991095,96527249998.1907,70588732918.65811
Corporation Income Taxes,9146000000.0,Receipt,Real,-2.25,83,Max,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.0953494648991095,105673249998.1907,96527249998.1907
Spacer 9,28672416666.0,Receipt,Spacer,-2.25,83,Max,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.0953494648991095,131611767077.7233,105673249998.1907
Miscellaneous Receipts,17428000000.0,Receipt,Real,-2.25,83,Max,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.0953494648991095,149039767077.7233,131611767077.7233
Spacer 11,28672416666.0,Receipt,Spacer,-2.25,83,Max,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.0953494648991095,174978284157.2559,149039767077.7233
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,-2.25,83,Max,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.0953494648991095,284732284157.25586,174978284157.2559
Spacer 13,28672416666.0,Receipt,Spacer,-2.25,83,Max,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.0953494648991095,310670801236.78845,284732284157.25586
Individual Income Taxes,197231000000.0,Receipt,Real,-2.25,83,Max,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.0953494648991095,507901801236.78845,310670801236.78845
Dummy_Source,86017250000.0,Dummy,Spacer,-2.25,16,Min,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,-2.25,16,Min,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.0953494648991095,10628698759.592926,8201698759.592927
Spacer 3,28672416666.0,Receipt,Spacer,-2.25,16,Min,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.0953494648991095,36567215839.12552,10628698759.592926
