MinMax,Path,Stage3_Outlay_Amount,Stage3_Outlay_Type,Stage4_Function,Stage4_Row_Type,pillar3_cumsum,pillar4_rank_n,t,pillar4_cumsum,Stage4_Top,Stage4_Bot,Stage3_Top,Stage3_Bot,sigmoid,curve_top_out,curve_bot_out
Max,90,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-4.0,690604000000.0,0.0,0.0,0.0,0.0,0.017986209962091562,0.0,0.0
Min,9,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.017986209962091562,0.0,0.0
Min,9,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-4.0,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.017986209962091562,102378379003.79085,98201379003.79085
Min,9,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-4.0,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.017986209962091562,103097827402.2745,102378379003.79085
Min,9,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-4.0,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.017986209962091562,107336827402.2745,103097827402.2745
Min,9,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-4.0,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.017986209962091562,108056275800.75816,107336827402.2745
Min,9,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-4.0,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.017986209962091562,114042275800.75816,108056275800.75816
Min,9,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-4.0,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.017986209962091562,114761724199.24184,114042275800.75816
Min,9,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-4.0,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.017986209962091562,121796724199.24184,114761724199.24184
Min,9,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-4.0,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.017986209962091562,122246379448.29411,121796724199.24184
Min,9,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-4.0,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.017986209962091562,129602379448.29411,122246379448.29411
Min,9,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-4.0,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.017986209962091562,130052034697.3464,129602379448.29411
Min,9,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-4.0,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.017986209962091562,152420034697.3464,130052034697.3464
Min,9,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-4.0,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.017986209962091562,152869689946.3987,152420034697.3464
Min,9,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-4.0,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.017986209962091562,180309689946.3987,152869689946.3987
Min,9,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-4.0,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.017986209962091562,180489552046.01962,180309689946.3987
Min,9,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-4.0,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.017986209962091562,216445552046.01962,180489552046.01962
Min,9,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-4.0,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.017986209962091562,216625414145.64053,216445552046.01962
Min,9,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-4.0,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.017986209962091562,256237414145.64053,216625414145.64053
Min,9,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-4.0,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.017986209962091562,256417276245.26144,256237414145.64053
Min,9,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-4.0,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.017986209962091562,296790276245.2615,256417276245.26144
Min,9,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-4.0,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.017986209962091562,296970138344.8824,296790276245.2615
Min,9,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-4.0,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.017986209962091562,375604138344.8824,296970138344.8824
Min,9,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-4.0,690604000000.0,0.0,0.0,0.0,0.0,0.017986209962091562,0.0,0.0
Max,89,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-3.75,0.0,0.0,0.0,0.0,0.0,0.02297736991002562,0.0,0.0
Max,89,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-3.75,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.02297736991002562,101879263008.99744,97702263008.99744
Max,89,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-3.75,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.02297736991002562,102798357805.39847,101879263008.99744
Max,89,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-3.75,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.02297736991002562,107037357805.39847,102798357805.39847
Max,89,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-3.75,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.02297736991002562,107956452601.79948,107037357805.39847
Max,89,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-3.75,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.02297736991002562,113942452601.79948,107956452601.79948
Max,89,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-3.75,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.02297736991002562,114861547398.20052,113942452601.79948
Max,89,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-3.75,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.02297736991002562,121896547398.20052,114861547398.20052
Max,89,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-3.75,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.02297736991002562,122470981645.95116,121896547398.20052
Max,89,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-3.75,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.02297736991002562,129826981645.95116,122470981645.95116
Max,89,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-3.75,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.02297736991002562,130401415893.7018,129826981645.95116
Max,89,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-3.75,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.02297736991002562,152769415893.70178,130401415893.7018
Max,89,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-3.75,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.02297736991002562,153343850141.45242,152769415893.70178
Max,89,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-3.75,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.02297736991002562,180783850141.45242,153343850141.45242
Max,89,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-3.75,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.02297736991002562,181013623840.5527,180783850141.45242
Max,89,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-3.75,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.02297736991002562,216969623840.5527,181013623840.5527
Max,89,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-3.75,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.02297736991002562,217199397539.65295,216969623840.5527
Max,89,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-3.75,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.02297736991002562,256811397539.65295,217199397539.65295
Max,89,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-3.75,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.02297736991002562,257041171238.7532,256811397539.65295
Max,89,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-3.75,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.02297736991002562,297414171238.7532,257041171238.7532
Max,89,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-3.75,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.02297736991002562,297643944937.85345,297414171238.7532
Max,89,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-3.75,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.02297736991002562,376277944937.85345,297643944937.85345
Max,89,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-3.75,690604000000.0,0.0,0.0,0.0,0.0,0.02297736991002562,0.0,0.0
Min,10,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-3.75,0.0,0.0,0.0,0.0,0.0,0.02297736991002562,0.0,0.0
Min,10,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-3.75,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.02297736991002562,101879263008.99744,97702263008.99744
Min,10,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-3.75,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.02297736991002562,102798357805.39847,101879263008.99744
Min,10,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-3.75,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.02297736991002562,107037357805.39847,102798357805.39847
Min,10,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-3.75,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.02297736991002562,107956452601.79948,107037357805.39847
Min,10,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-3.75,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.02297736991002562,113942452601.79948,107956452601.79948
Min,10,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-3.75,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.02297736991002562,114861547398.20052,113942452601.79948
Min,10,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-3.75,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.02297736991002562,121896547398.20052,114861547398.20052
Min,10,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-3.75,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.02297736991002562,122470981645.95116,121896547398.20052
Min,10,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-3.75,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.02297736991002562,129826981645.95116,122470981645.95116
Min,10,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-3.75,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.02297736991002562,130401415893.7018,129826981645.95116
Min,10,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-3.75,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.02297736991002562,152769415893.70178,130401415893.7018
Min,10,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-3.75,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.02297736991002562,153343850141.45242,152769415893.70178
Min,10,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-3.75,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.02297736991002562,180783850141.45242,153343850141.45242
Min,10,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-3.75,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.02297736991002562,181013623840.5527,180783850141.45242
Min,10,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-3.75,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.02297736991002562,216969623840.5527,181013623840.5527
Min,10,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-3.75,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.02297736991002562,217199397539.65295,216969623840.5527
Min,10,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-3.75,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.02297736991002562,256811397539.65295,217199397539.65295
Min,10,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-3.75,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.02297736991002562,257041171238.7532,256811397539.65295
Min,10,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-3.75,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.02297736991002562,297414171238.7532,257041171238.7532
Min,10,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-3.75,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.02297736991002562,297643944937.85345,297414171238.7532
Min,10,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-3.75,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.02297736991002562,376277944937.85345,297643944937.85345
Min,10,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-3.75,690604000000.0,0.0,0.0,0.0,0.0,0.02297736991002562,0.0,0.0
Max,88,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-3.5,0.0,0.0,0.0,0.0,0.0,0.029312230751356326,0.0,0.0
Max,88,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-3.5,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.029312230751356326,101245776924.86436,97068776924.86436
Max,88,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-3.5,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.029312230751356326,102418266154.91862,101245776924.86436
Max,88,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-3.5,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.029312230751356326,106657266154.91862,102418266154.91862
Max,88,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-3.5,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.029312230751356326,107829755384.97287,106657266154.91862
Max,88,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-3.5,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.029312230751356326,113815755384.97287,107829755384.97287
Max,88,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-3.5,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.029312230751356326,114988244615.02713,113815755384.97287
Max,88,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-3.5,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.029312230751356326,122023244615.02713,114988244615.02713
Max,88,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-3.5,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.029312230751356326,122756050383.81104,122023244615.02713
Max,88,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-3.5,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.029312230751356326,130112050383.81104,122756050383.81104
Max,88,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-3.5,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.029312230751356326,130844856152.59494,130112050383.81104
Max,88,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-3.5,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.029312230751356326,153212856152.59494,130844856152.59494
Max,88,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-3.5,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.029312230751356326,153945661921.37885,153212856152.59494
Max,88,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-3.5,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.029312230751356326,181385661921.37885,153945661921.37885
Max,88,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-3.5,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.029312230751356326,181678784228.89243,181385661921.37885
Max,88,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-3.5,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.029312230751356326,217634784228.89243,181678784228.89243
Max,88,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-3.5,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.029312230751356326,217927906536.40598,217634784228.89243
Max,88,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-3.5,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.029312230751356326,257539906536.40598,217927906536.40598
Max,88,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-3.5,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.029312230751356326,257833028843.91956,257539906536.40598
Max,88,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-3.5,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.029312230751356326,298206028843.91956,257833028843.91956
Max,88,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-3.5,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.029312230751356326,298499151151.4331,298206028843.91956
Max,88,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-3.5,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.029312230751356326,377133151151.4331,298499151151.4331
Max,88,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-3.5,690604000000.0,0.0,0.0,0.0,0.0,0.029312230751356326,0.0,0.0
Min,11,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-3.5,0.0,0.0,0.0,0.0,0.0,0.029312230751356326,0.0,0.0
Min,11,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-3.5,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.029312230751356326,101245776924.86436,97068776924.86436
Min,11,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-3.5,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.029312230751356326,102418266154.91862,101245776924.86436
Min,11,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-3.5,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.029312230751356326,106657266154.91862,102418266154.91862
Min,11,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-3.5,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.029312230751356326,107829755384.97287,106657266154.91862
Min,11,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-3.5,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.029312230751356326,113815755384.97287,107829755384.97287
Min,11,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-3.5,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.029312230751356326,114988244615.02713,113815755384.97287
Min,11,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-3.5,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.029312230751356326,122023244615.02713,114988244615.02713
Min,11,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-3.5,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.029312230751356326,122756050383.81104,122023244615.02713
Min,11,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-3.5,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.029312230751356326,130112050383.81104,122756050383.81104
Min,11,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-3.5,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.029312230751356326,130844856152.59494,130112050383.81104
Min,11,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-3.5,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.029312230751356326,153212856152.59494,130844856152.59494
Min,11,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-3.5,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.029312230751356326,153945661921.37885,153212856152.59494
Min,11,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-3.5,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.029312230751356326,181385661921.37885,153945661921.37885
Min,11,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-3.5,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.029312230751356326,181678784228.89243,181385661921.37885
Min,11,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-3.5,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.029312230751356326,217634784228.89243,181678784228.89243
Min,11,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-3.5,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.029312230751356326,217927906536.40598,217634784228.89243
Min,11,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-3.5,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.029312230751356326,257539906536.40598,217927906536.40598
Min,11,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-3.5,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.029312230751356326,257833028843.91956,257539906536.40598
Min,11,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-3.5,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.029312230751356326,298206028843.91956,257833028843.91956
Min,11,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-3.5,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.029312230751356326,298499151151.4331,298206028843.91956
Min,11,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-3.5,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.029312230751356326,377133151151.4331,298499151151.4331
Min,11,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-3.5,690604000000.0,0.0,0.0,0.0,0.0,0.029312230751356326,0.0,0.0
Max,87,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-3.25,0.0,0.0,0.0,0.0,0.0,0.037326887344129464,0.0,0.0
Max,87,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-3.25,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.037326887344129464,100444311265.58705,96267311265.58705
Max,87,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-3.25,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.037326887344129464,101937386759.35223,100444311265.58705
Max,87,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-3.25,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.037326887344129464,106176386759.35223,101937386759.35223
Max,87,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-3.25,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.037326887344129464,107669462253.11742,106176386759.35223
Max,87,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-3.25,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.037326887344129464,113655462253.11742,107669462253.11742
Max,87,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-3.25,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.037326887344129464,115148537746.88258,113655462253.11742
Max,87,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-3.25,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.037326887344129464,122183537746.88258,115148537746.88258
Max,87,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-3.25,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.037326887344129464,123116709930.48582,122183537746.88258
Max,87,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-3.25,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.037326887344129464,130472709930.48582,123116709930.48582
Max,87,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-3.25,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.037326887344129464,131405882114.08907,130472709930.48582
Max,87,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-3.25,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.037326887344129464,153773882114.08905,131405882114.08907
Max,87,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-3.25,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.037326887344129464,154707054297.6923,153773882114.08905
Max,87,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-3.25,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.037326887344129464,182147054297.6923,154707054297.6923
Max,87,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-3.25,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.037326887344129464,182520323171.1336,182147054297.6923
Max,87,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-3.25,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.037326887344129464,218476323171.1336,182520323171.1336
Max,87,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-3.25,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.037326887344129464,218849592044.5749,218476323171.1336
Max,87,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-3.25,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.037326887344129464,258461592044.5749,218849592044.5749
Max,87,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-3.25,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.037326887344129464,258834860918.01617,258461592044.5749
Max,87,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-3.25,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.037326887344129464,299207860918.0162,258834860918.01617
Max,87,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-3.25,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.037326887344129464,299581129791.45746,299207860918.0162
Max,87,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-3.25,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.037326887344129464,378215129791.45746,299581129791.45746
Max,87,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-3.25,690604000000.0,0.0,0.0,0.0,0.0,0.037326887344129464,0.0,0.0
Min,12,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-3.25,0.0,0.0,0.0,0.0,0.0,0.037326887344129464,0.0,0.0
