Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Corporation Income Taxes,5935000000.0,Receipt,Real,0.25,73,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.5621765008857981,151325549285.04355,145390549285.04355
Spacer 7,40000000000.0,Receipt,Spacer,0.25,73,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.5621765008857981,168838489249.61163,151325549285.04355
Excise Taxes,8123000000.0,Receipt,Real,0.25,73,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.5621765008857981,176961489249.61163,168838489249.61163
Spacer 9,40000000000.0,Receipt,Spacer,0.25,73,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.5621765008857981,194474429214.1797,176961489249.61163
Miscellaneous Receipts,11516000000.0,Receipt,Real,0.25,73,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.5621765008857981,205990429214.1797,194474429214.1797
Spacer 11,40000000000.0,Receipt,Spacer,0.25,73,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.5621765008857981,223503369178.74777,205990429214.1797
Individual Income Taxes,103981000000.0,Receipt,Real,0.25,73,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.5621765008857981,327484369178.7478,223503369178.74777
Spacer 13,40000000000.0,Receipt,Spacer,0.25,73,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.5621765008857981,344997309143.31586,327484369178.7478
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,0.25,73,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.5621765008857981,451422309143.31586,344997309143.31586
Dummy_Source,100000000000.0,Dummy,Spacer,0.25,26,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.5621765008857981,0.0,0.0
Deficit,88426000000.0,Deficit,Real,0.25,26,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.5621765008857981,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,0.25,26,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.5621765008857981,107943669355.9074,105928669355.9074
Spacer 3,40000000000.0,Receipt,Spacer,0.25,26,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.5621765008857981,125456609320.47546,107943669355.9074
Customs Duties,2421000000.0,Receipt,Real,0.25,26,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.5621765008857981,127877609320.47546,125456609320.47546
Spacer 5,40000000000.0,Receipt,Spacer,0.25,26,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.5621765008857981,145390549285.04355,127877609320.47546
Corporation Income Taxes,5935000000.0,Receipt,Real,0.25,26,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.5621765008857981,151325549285.04355,145390549285.04355
Spacer 7,40000000000.0,Receipt,Spacer,0.25,26,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.5621765008857981,168838489249.61163,151325549285.04355
Excise Taxes,8123000000.0,Receipt,Real,0.25,26,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.5621765008857981,176961489249.61163,168838489249.61163
Spacer 9,40000000000.0,Receipt,Spacer,0.25,26,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.5621765008857981,194474429214.1797,176961489249.61163
Miscellaneous Receipts,11516000000.0,Receipt,Real,0.25,26,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.5621765008857981,205990429214.1797,194474429214.1797
Spacer 11,40000000000.0,Receipt,Spacer,0.25,26,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.5621765008857981,223503369178.74777,205990429214.1797
Individual Income Taxes,103981000000.0,Receipt,Real,0.25,26,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.5621765008857981,327484369178.7478,223503369178.74777
Spacer 13,40000000000.0,Receipt,Spacer,0.25,26,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.5621765008857981,344997309143.31586,327484369178.7478
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,0.25,26,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.5621765008857981,451422309143.31586,344997309143.31586
Dummy_Source,100000000000.0,Dummy,Spacer,0.5,72,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.6224593312018546,0.0,0.0
Deficit,88426000000.0,Deficit,Real,0.5,72,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.6224593312018546,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,0.5,72,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.6224593312018546,119302521941.04065,117287521941.04065
Spacer 3,40000000000.0,Receipt,Spacer,0.5,72,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.6224593312018546,134404148692.96648,119302521941.04065
Customs Duties,2421000000.0,Receipt,Real,0.5,72,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.6224593312018546,136825148692.96648,134404148692.96648
Spacer 5,40000000000.0,Receipt,Spacer,0.5,72,Max,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.6224593312018546,151926775444.89227,136825148692.96648
Corporation Income Taxes,5935000000.0,Receipt,Real,0.5,72,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.6224593312018546,157861775444.89227,151926775444.89227
Spacer 7,40000000000.0,Receipt,Spacer,0.5,72,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.6224593312018546,172963402196.8181,157861775444.89227
Excise Taxes,8123000000.0,Receipt,Real,0.5,72,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.6224593312018546,181086402196.8181,172963402196.8181
Spacer 9,40000000000.0,Receipt,Spacer,0.5,72,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.6224593312018546,196188028948.74393,181086402196.8181
Miscellaneous Receipts,11516000000.0,Receipt,Real,0.5,72,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.6224593312018546,207704028948.74393,196188028948.74393
Spacer 11,40000000000.0,Receipt,Spacer,0.5,72,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.6224593312018546,222805655700.66974,207704028948.74393
Individual Income Taxes,103981000000.0,Receipt,Real,0.5,72,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.6224593312018546,326786655700.66974,222805655700.66974
Spacer 13,40000000000.0,Receipt,Spacer,0.5,72,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.6224593312018546,341888282452.5956,326786655700.66974
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,0.5,72,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.6224593312018546,448313282452.5956,341888282452.5956
Dummy_Source,100000000000.0,Dummy,Spacer,0.5,27,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.6224593312018546,0.0,0.0
Deficit,88426000000.0,Deficit,Real,0.5,27,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.6224593312018546,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,0.5,27,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.6224593312018546,119302521941.04065,117287521941.04065
Spacer 3,40000000000.0,Receipt,Spacer,0.5,27,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.6224593312018546,134404148692.96648,119302521941.04065
Customs Duties,2421000000.0,Receipt,Real,0.5,27,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.6224593312018546,136825148692.96648,134404148692.96648
Spacer 5,40000000000.0,Receipt,Spacer,0.5,27,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.6224593312018546,151926775444.89227,136825148692.96648
Corporation Income Taxes,5935000000.0,Receipt,Real,0.5,27,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.6224593312018546,157861775444.89227,151926775444.89227
Spacer 7,40000000000.0,Receipt,Spacer,0.5,27,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.6224593312018546,172963402196.8181,157861775444.89227
Excise Taxes,8123000000.0,Receipt,Real,0.5,27,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.6224593312018546,181086402196.8181,172963402196.8181
Spacer 9,40000000000.0,Receipt,Spacer,0.5,27,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.6224593312018546,196188028948.74393,181086402196.8181
Miscellaneous Receipts,11516000000.0,Receipt,Real,0.5,27,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.6224593312018546,207704028948.74393,196188028948.74393
Spacer 11,40000000000.0,Receipt,Spacer,0.5,27,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.6224593312018546,222805655700.66974,207704028948.74393
Individual Income Taxes,103981000000.0,Receipt,Real,0.5,27,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.6224593312018546,326786655700.66974,222805655700.66974
Spacer 13,40000000000.0,Receipt,Spacer,0.5,27,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.6224593312018546,341888282452.5956,326786655700.66974
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,0.5,27,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.6224593312018546,448313282452.5956,341888282452.5956
Dummy_Source,100000000000.0,Dummy,Spacer,0.75,71,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Deficit,88426000000.0,Deficit,Real,0.75,71,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,0.75,71,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.679178699175393,129989925570.8226,127974925570.8226
Spacer 3,40000000000.0,Receipt,Spacer,0.75,71,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.679178699175393,142822777603.8069,129989925570.8226
Customs Duties,2421000000.0,Receipt,Real,0.75,71,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.679178699175393,145243777603.8069,142822777603.8069
Spacer 5,40000000000.0,Receipt,Spacer,0.75,71,Max,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.679178699175393,158076629636.79114,145243777603.8069
Corporation Income Taxes,5935000000.0,Receipt,Real,0.75,71,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.679178699175393,164011629636.79114,158076629636.79114
Spacer 7,40000000000.0,Receipt,Spacer,0.75,71,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.679178699175393,176844481669.77545,164011629636.79114
Excise Taxes,8123000000.0,Receipt,Real,0.75,71,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.679178699175393,184967481669.77545,176844481669.77545
Spacer 9,40000000000.0,Receipt,Spacer,0.75,71,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.679178699175393,197800333702.7597,184967481669.77545
Miscellaneous Receipts,11516000000.0,Receipt,Real,0.75,71,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.679178699175393,209316333702.7597,197800333702.7597
Spacer 11,40000000000.0,Receipt,Spacer,0.75,71,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.679178699175393,222149185735.744,209316333702.7597
Individual Income Taxes,103981000000.0,Receipt,Real,0.75,71,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.679178699175393,326130185735.744,222149185735.744
Spacer 13,40000000000.0,Receipt,Spacer,0.75,71,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.679178699175393,338963037768.7283,326130185735.744
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,0.75,71,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.679178699175393,445388037768.7283,338963037768.7283
Dummy_Source,100000000000.0,Dummy,Spacer,0.75,28,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Deficit,88426000000.0,Deficit,Real,0.75,28,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,0.75,28,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.679178699175393,129989925570.8226,127974925570.8226
Spacer 3,40000000000.0,Receipt,Spacer,0.75,28,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.679178699175393,142822777603.8069,129989925570.8226
Customs Duties,2421000000.0,Receipt,Real,0.75,28,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.679178699175393,145243777603.8069,142822777603.8069
Spacer 5,40000000000.0,Receipt,Spacer,0.75,28,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.679178699175393,158076629636.79114,145243777603.8069
Corporation Income Taxes,5935000000.0,Receipt,Real,0.75,28,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.679178699175393,164011629636.79114,158076629636.79114
Spacer 7,40000000000.0,Receipt,Spacer,0.75,28,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.679178699175393,176844481669.77545,164011629636.79114
Excise Taxes,8123000000.0,Receipt,Real,0.75,28,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.679178699175393,184967481669.77545,176844481669.77545
Spacer 9,40000000000.0,Receipt,Spacer,0.75,28,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.679178699175393,197800333702.7597,184967481669.77545
Miscellaneous Receipts,11516000000.0,Receipt,Real,0.75,28,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.679178699175393,209316333702.7597,197800333702.7597
Spacer 11,40000000000.0,Receipt,Spacer,0.75,28,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.679178699175393,222149185735.744,209316333702.7597
Individual Income Taxes,103981000000.0,Receipt,Real,0.75,28,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.679178699175393,326130185735.744,222149185735.744
Spacer 13,40000000000.0,Receipt,Spacer,0.75,28,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.679178699175393,338963037768.7283,326130185735.744
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,0.75,28,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.679178699175393,445388037768.7283,338963037768.7283
Dummy_Source,100000000000.0,Dummy,Spacer,1.0,70,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Deficit,88426000000.0,Deficit,Real,1.0,70,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,1.0,70,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.7310585786300049,139765443736.93732,137750443736.93732
Spacer 3,40000000000.0,Receipt,Spacer,1.0,70,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.7310585786300049,150523100591.73712,139765443736.93732
Customs Duties,2421000000.0,Receipt,Real,1.0,70,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.7310585786300049,152944100591.73712,150523100591.73712
Spacer 5,40000000000.0,Receipt,Spacer,1.0,70,Max,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.7310585786300049,163701757446.53693,152944100591.73712
Corporation Income Taxes,5935000000.0,Receipt,Real,1.0,70,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.7310585786300049,169636757446.53693,163701757446.53693
Spacer 7,40000000000.0,Receipt,Spacer,1.0,70,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.7310585786300049,180394414301.33673,169636757446.53693
Excise Taxes,8123000000.0,Receipt,Real,1.0,70,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.7310585786300049,188517414301.33673,180394414301.33673
Spacer 9,40000000000.0,Receipt,Spacer,1.0,70,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.7310585786300049,199275071156.13654,188517414301.33673
Miscellaneous Receipts,11516000000.0,Receipt,Real,1.0,70,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.7310585786300049,210791071156.13654,199275071156.13654
Spacer 11,40000000000.0,Receipt,Spacer,1.0,70,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.7310585786300049,221548728010.9363,210791071156.13654
Individual Income Taxes,103981000000.0,Receipt,Real,1.0,70,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.7310585786300049,325529728010.93634,221548728010.9363
Spacer 13,40000000000.0,Receipt,Spacer,1.0,70,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.7310585786300049,336287384865.73615,325529728010.93634
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,1.0,70,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.7310585786300049,442712384865.73615,336287384865.73615
Dummy_Source,100000000000.0,Dummy,Spacer,1.0,29,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Deficit,88426000000.0,Deficit,Real,1.0,29,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,1.0,29,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.7310585786300049,139765443736.93732,137750443736.93732
Spacer 3,40000000000.0,Receipt,Spacer,1.0,29,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.7310585786300049,150523100591.73712,139765443736.93732
Customs Duties,2421000000.0,Receipt,Real,1.0,29,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.7310585786300049,152944100591.73712,150523100591.73712
Spacer 5,40000000000.0,Receipt,Spacer,1.0,29,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.7310585786300049,163701757446.53693,152944100591.73712
Corporation Income Taxes,5935000000.0,Receipt,Real,1.0,29,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.7310585786300049,169636757446.53693,163701757446.53693
Spacer 7,40000000000.0,Receipt,Spacer,1.0,29,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.7310585786300049,180394414301.33673,169636757446.53693
Excise Taxes,8123000000.0,Receipt,Real,1.0,29,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.7310585786300049,188517414301.33673,180394414301.33673
Spacer 9,40000000000.0,Receipt,Spacer,1.0,29,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.7310585786300049,199275071156.13654,188517414301.33673
Miscellaneous Receipts,11516000000.0,Receipt,Real,1.0,29,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.7310585786300049,210791071156.13654,199275071156.13654
Spacer 11,40000000000.0,Receipt,Spacer,1.0,29,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.7310585786300049,221548728010.9363,210791071156.13654
Individual Income Taxes,103981000000.0,Receipt,Real,1.0,29,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.7310585786300049,325529728010.93634,221548728010.9363
Spacer 13,40000000000.0,Receipt,Spacer,1.0,29,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.7310585786300049,336287384865.73615,325529728010.93634
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,1.0,29,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.7310585786300049,442712384865.73615,336287384865.73615
Dummy_Source,100000000000.0,Dummy,Spacer,1.25,69,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Deficit,88426000000.0,Deficit,Real,1.25,69,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,1.25,69,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.7772998611746911,148478503641.70233,146463503641.70233
Spacer 3,40000000000.0,Receipt,Spacer,1.25,69,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.7772998611746911,157386509194.7147,148478503641.70233
Customs Duties,2421000000.0,Receipt,Real,1.25,69,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.7772998611746911,159807509194.7147,157386509194.7147
Spacer 5,40000000000.0,Receipt,Spacer,1.25,69,Max,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.7772998611746911,168715514747.72705,159807509194.7147
Corporation Income Taxes,5935000000.0,Receipt,Real,1.25,69,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.7772998611746911,174650514747.72705,168715514747.72705
Spacer 7,40000000000.0,Receipt,Spacer,1.25,69,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.7772998611746911,183558520300.7394,174650514747.72705
Excise Taxes,8123000000.0,Receipt,Real,1.25,69,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.7772998611746911,191681520300.7394,183558520300.7394
Spacer 9,40000000000.0,Receipt,Spacer,1.25,69,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.7772998611746911,200589525853.75177,191681520300.7394
Miscellaneous Receipts,11516000000.0,Receipt,Real,1.25,69,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.7772998611746911,212105525853.75177,200589525853.75177
Spacer 11,40000000000.0,Receipt,Spacer,1.25,69,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.7772998611746911,221013531406.76413,212105525853.75177
Individual Income Taxes,103981000000.0,Receipt,Real,1.25,69,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.7772998611746911,324994531406.7641,221013531406.76413
Spacer 13,40000000000.0,Receipt,Spacer,1.25,69,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.7772998611746911,333902536959.7765,324994531406.7641
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,1.25,69,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.7772998611746911,440327536959.7765,333902536959.7765
Dummy_Source,100000000000.0,Dummy,Spacer,1.25,30,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Deficit,88426000000.0,Deficit,Real,1.25,30,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,1.25,30,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.7772998611746911,148478503641.70233,146463503641.70233
Spacer 3,40000000000.0,Receipt,Spacer,1.25,30,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.7772998611746911,157386509194.7147,148478503641.70233
Customs Duties,2421000000.0,Receipt,Real,1.25,30,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.7772998611746911,159807509194.7147,157386509194.7147
Spacer 5,40000000000.0,Receipt,Spacer,1.25,30,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.7772998611746911,168715514747.72705,159807509194.7147
Corporation Income Taxes,5935000000.0,Receipt,Real,1.25,30,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.7772998611746911,174650514747.72705,168715514747.72705
Spacer 7,40000000000.0,Receipt,Spacer,1.25,30,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.7772998611746911,183558520300.7394,174650514747.72705
Excise Taxes,8123000000.0,Receipt,Real,1.25,30,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.7772998611746911,191681520300.7394,183558520300.7394
Spacer 9,40000000000.0,Receipt,Spacer,1.25,30,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.7772998611746911,200589525853.75177,191681520300.7394
Miscellaneous Receipts,11516000000.0,Receipt,Real,1.25,30,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.7772998611746911,212105525853.75177,200589525853.75177
