Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Miscellaneous Receipts,14067000000.0,Receipt,Real,0.5,72,Max,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.6224593312018546,247013336628.95087,232946336628.95087
Spacer 11,55059388888.0,Receipt,Spacer,0.5,72,Max,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.6224593312018546,267800495133.34357,247013336628.95087
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,0.5,72,Max,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.6224593312018546,357274495133.34357,267800495133.34357
Spacer 13,55059388888.0,Receipt,Spacer,0.5,72,Max,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.6224593312018546,378061653637.73627,357274495133.34357
Individual Income Taxes,109306000000.0,Receipt,Real,0.5,72,Max,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.6224593312018546,487367653637.73627,378061653637.73627
Dummy_Source,111333666666.66667,Dummy,Spacer,0.5,27,Min,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.6224593312018546,0.0,0.0
Deficit,107689000000.0,Deficit,Real,0.5,27,Min,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.6224593312018546,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,0.5,27,Min,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.6224593312018546,137669702611.38007,136332702611.38008
Spacer 3,55059388888.0,Receipt,Spacer,0.5,27,Min,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.6224593312018546,158456861115.77277,137669702611.38007
Estate and Gift Taxes,1765000000.0,Receipt,Real,0.5,27,Min,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.6224593312018546,160221861115.77277,158456861115.77277
Spacer 5,55059388888.0,Receipt,Spacer,0.5,27,Min,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.6224593312018546,181009019620.16547,160221861115.77277
Customs Duties,2947000000.0,Receipt,Real,0.5,27,Min,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.6224593312018546,183956019620.16547,181009019620.16547
Spacer 7,55059388888.0,Receipt,Spacer,0.5,27,Min,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.6224593312018546,204743178124.55817,183956019620.16547
Excise Taxes,7416000000.0,Receipt,Real,0.5,27,Min,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.6224593312018546,212159178124.55817,204743178124.55817
Spacer 9,55059388888.0,Receipt,Spacer,0.5,27,Min,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.6224593312018546,232946336628.95087,212159178124.55817
Miscellaneous Receipts,14067000000.0,Receipt,Real,0.5,27,Min,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.6224593312018546,247013336628.95087,232946336628.95087
Spacer 11,55059388888.0,Receipt,Spacer,0.5,27,Min,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.6224593312018546,267800495133.34357,247013336628.95087
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,0.5,27,Min,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.6224593312018546,357274495133.34357,267800495133.34357
Spacer 13,55059388888.0,Receipt,Spacer,0.5,27,Min,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.6224593312018546,378061653637.73627,357274495133.34357
Individual Income Taxes,109306000000.0,Receipt,Real,0.5,27,Min,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.6224593312018546,487367653637.73627,378061653637.73627
Dummy_Source,111333666666.66667,Dummy,Spacer,0.75,71,Max,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Deficit,107689000000.0,Deficit,Real,0.75,71,Max,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,0.75,71,Max,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.679178699175393,150092529836.59238,148755529836.59238
Spacer 3,55059388888.0,Receipt,Spacer,0.75,71,Max,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.679178699175393,167756754602.24847,150092529836.59238
Estate and Gift Taxes,1765000000.0,Receipt,Real,0.75,71,Max,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.679178699175393,169521754602.24847,167756754602.24847
Spacer 5,55059388888.0,Receipt,Spacer,0.75,71,Max,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.679178699175393,187185979367.90454,169521754602.24847
Customs Duties,2947000000.0,Receipt,Real,0.75,71,Max,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.679178699175393,190132979367.90454,187185979367.90454
Spacer 7,55059388888.0,Receipt,Spacer,0.75,71,Max,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.679178699175393,207797204133.5606,190132979367.90454
Excise Taxes,7416000000.0,Receipt,Real,0.75,71,Max,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.679178699175393,215213204133.5606,207797204133.5606
Spacer 9,55059388888.0,Receipt,Spacer,0.75,71,Max,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.679178699175393,232877428899.21667,215213204133.5606
Miscellaneous Receipts,14067000000.0,Receipt,Real,0.75,71,Max,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.679178699175393,246944428899.21667,232877428899.21667
Spacer 11,55059388888.0,Receipt,Spacer,0.75,71,Max,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.679178699175393,264608653664.87274,246944428899.21667
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,0.75,71,Max,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.679178699175393,354082653664.87274,264608653664.87274
Spacer 13,55059388888.0,Receipt,Spacer,0.75,71,Max,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.679178699175393,371746878430.5288,354082653664.87274
Individual Income Taxes,109306000000.0,Receipt,Real,0.75,71,Max,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.679178699175393,481052878430.5288,371746878430.5288
Dummy_Source,111333666666.66667,Dummy,Spacer,0.75,28,Min,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Deficit,107689000000.0,Deficit,Real,0.75,28,Min,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,0.75,28,Min,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.679178699175393,150092529836.59238,148755529836.59238
Spacer 3,55059388888.0,Receipt,Spacer,0.75,28,Min,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.679178699175393,167756754602.24847,150092529836.59238
Estate and Gift Taxes,1765000000.0,Receipt,Real,0.75,28,Min,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.679178699175393,169521754602.24847,167756754602.24847
Spacer 5,55059388888.0,Receipt,Spacer,0.75,28,Min,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.679178699175393,187185979367.90454,169521754602.24847
Customs Duties,2947000000.0,Receipt,Real,0.75,28,Min,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.679178699175393,190132979367.90454,187185979367.90454
Spacer 7,55059388888.0,Receipt,Spacer,0.75,28,Min,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.679178699175393,207797204133.5606,190132979367.90454
Excise Taxes,7416000000.0,Receipt,Real,0.75,28,Min,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.679178699175393,215213204133.5606,207797204133.5606
Spacer 9,55059388888.0,Receipt,Spacer,0.75,28,Min,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.679178699175393,232877428899.21667,215213204133.5606
Miscellaneous Receipts,14067000000.0,Receipt,Real,0.75,28,Min,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.679178699175393,246944428899.21667,232877428899.21667
Spacer 11,55059388888.0,Receipt,Spacer,0.75,28,Min,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.679178699175393,264608653664.87274,246944428899.21667
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,0.75,28,Min,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.679178699175393,354082653664.87274,264608653664.87274
Spacer 13,55059388888.0,Receipt,Spacer,0.75,28,Min,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.679178699175393,371746878430.5288,354082653664.87274
Individual Income Taxes,109306000000.0,Receipt,Real,0.75,28,Min,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.679178699175393,481052878430.5288,371746878430.5288
Dummy_Source,111333666666.66667,Dummy,Spacer,1.0,70,Max,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.0,70,Max,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.0,70,Max,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.7310585786300049,161455399381.0867,160118399381.0867
Spacer 3,55059388888.0,Receipt,Spacer,1.0,70,Max,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.7310585786300049,176263149688.38873,161455399381.0867
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.0,70,Max,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.7310585786300049,178028149688.38873,176263149688.38873
Spacer 5,55059388888.0,Receipt,Spacer,1.0,70,Max,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.7310585786300049,192835899995.69077,178028149688.38873
Customs Duties,2947000000.0,Receipt,Real,1.0,70,Max,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.7310585786300049,195782899995.69077,192835899995.69077
Spacer 7,55059388888.0,Receipt,Spacer,1.0,70,Max,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.7310585786300049,210590650302.9928,195782899995.69077
Excise Taxes,7416000000.0,Receipt,Real,1.0,70,Max,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.7310585786300049,218006650302.9928,210590650302.9928
Spacer 9,55059388888.0,Receipt,Spacer,1.0,70,Max,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.7310585786300049,232814400610.29483,218006650302.9928
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.0,70,Max,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.7310585786300049,246881400610.29483,232814400610.29483
Spacer 11,55059388888.0,Receipt,Spacer,1.0,70,Max,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.7310585786300049,261689150917.59686,246881400610.29483
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,1.0,70,Max,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.7310585786300049,351163150917.59686,261689150917.59686
Spacer 13,55059388888.0,Receipt,Spacer,1.0,70,Max,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.7310585786300049,365970901224.8989,351163150917.59686
Individual Income Taxes,109306000000.0,Receipt,Real,1.0,70,Max,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.7310585786300049,475276901224.8989,365970901224.8989
Dummy_Source,111333666666.66667,Dummy,Spacer,1.0,29,Min,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.0,29,Min,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.0,29,Min,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.7310585786300049,161455399381.0867,160118399381.0867
Spacer 3,55059388888.0,Receipt,Spacer,1.0,29,Min,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.7310585786300049,176263149688.38873,161455399381.0867
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.0,29,Min,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.7310585786300049,178028149688.38873,176263149688.38873
Spacer 5,55059388888.0,Receipt,Spacer,1.0,29,Min,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.7310585786300049,192835899995.69077,178028149688.38873
Customs Duties,2947000000.0,Receipt,Real,1.0,29,Min,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.7310585786300049,195782899995.69077,192835899995.69077
Spacer 7,55059388888.0,Receipt,Spacer,1.0,29,Min,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.7310585786300049,210590650302.9928,195782899995.69077
Excise Taxes,7416000000.0,Receipt,Real,1.0,29,Min,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.7310585786300049,218006650302.9928,210590650302.9928
Spacer 9,55059388888.0,Receipt,Spacer,1.0,29,Min,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.7310585786300049,232814400610.29483,218006650302.9928
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.0,29,Min,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.7310585786300049,246881400610.29483,232814400610.29483
Spacer 11,55059388888.0,Receipt,Spacer,1.0,29,Min,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.7310585786300049,261689150917.59686,246881400610.29483
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,1.0,29,Min,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.7310585786300049,351163150917.59686,261689150917.59686
Spacer 13,55059388888.0,Receipt,Spacer,1.0,29,Min,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.7310585786300049,365970901224.8989,351163150917.59686
Individual Income Taxes,109306000000.0,Receipt,Real,1.0,29,Min,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.7310585786300049,475276901224.8989,365970901224.8989
Dummy_Source,111333666666.66667,Dummy,Spacer,1.25,69,Max,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.25,69,Max,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.25,69,Max,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.7772998611746911,171583288394.11066,170246288394.11066
Spacer 3,55059388888.0,Receipt,Spacer,1.25,69,Max,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.7772998611746911,183845021943.10492,171583288394.11066
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.25,69,Max,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.7772998611746911,185610021943.10492,183845021943.10492
Spacer 5,55059388888.0,Receipt,Spacer,1.25,69,Max,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.7772998611746911,197871755492.09918,185610021943.10492
Customs Duties,2947000000.0,Receipt,Real,1.25,69,Max,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.7772998611746911,200818755492.09918,197871755492.09918
Spacer 7,55059388888.0,Receipt,Spacer,1.25,69,Max,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.7772998611746911,213080489041.09348,200818755492.09918
Excise Taxes,7416000000.0,Receipt,Real,1.25,69,Max,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.7772998611746911,220496489041.09348,213080489041.09348
Spacer 9,55059388888.0,Receipt,Spacer,1.25,69,Max,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.7772998611746911,232758222590.08774,220496489041.09348
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.25,69,Max,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.7772998611746911,246825222590.08774,232758222590.08774
Spacer 11,55059388888.0,Receipt,Spacer,1.25,69,Max,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.7772998611746911,259086956139.08203,246825222590.08774
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,1.25,69,Max,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.7772998611746911,348560956139.08203,259086956139.08203
Spacer 13,55059388888.0,Receipt,Spacer,1.25,69,Max,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.7772998611746911,360822689688.0763,348560956139.08203
Individual Income Taxes,109306000000.0,Receipt,Real,1.25,69,Max,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.7772998611746911,470128689688.0763,360822689688.0763
Dummy_Source,111333666666.66667,Dummy,Spacer,1.25,30,Min,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.25,30,Min,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.25,30,Min,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.7772998611746911,171583288394.11066,170246288394.11066
Spacer 3,55059388888.0,Receipt,Spacer,1.25,30,Min,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.7772998611746911,183845021943.10492,171583288394.11066
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.25,30,Min,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.7772998611746911,185610021943.10492,183845021943.10492
Spacer 5,55059388888.0,Receipt,Spacer,1.25,30,Min,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.7772998611746911,197871755492.09918,185610021943.10492
Customs Duties,2947000000.0,Receipt,Real,1.25,30,Min,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.7772998611746911,200818755492.09918,197871755492.09918
Spacer 7,55059388888.0,Receipt,Spacer,1.25,30,Min,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.7772998611746911,213080489041.09348,200818755492.09918
Excise Taxes,7416000000.0,Receipt,Real,1.25,30,Min,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.7772998611746911,220496489041.09348,213080489041.09348
Spacer 9,55059388888.0,Receipt,Spacer,1.25,30,Min,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.7772998611746911,232758222590.08774,220496489041.09348
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.25,30,Min,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.7772998611746911,246825222590.08774,232758222590.08774
Spacer 11,55059388888.0,Receipt,Spacer,1.25,30,Min,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.7772998611746911,259086956139.08203,246825222590.08774
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,1.25,30,Min,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.7772998611746911,348560956139.08203,259086956139.08203
Spacer 13,55059388888.0,Receipt,Spacer,1.25,30,Min,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.7772998611746911,360822689688.0763,348560956139.08203
Individual Income Taxes,109306000000.0,Receipt,Real,1.25,30,Min,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.7772998611746911,470128689688.0763,360822689688.0763
Dummy_Source,111333666666.66667,Dummy,Spacer,1.5,68,Max,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.5,68,Max,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.5,68,Max,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.8175744761936437,180404341974.53503,179067341974.53503
Spacer 3,55059388888.0,Receipt,Spacer,1.5,68,Max,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.8175744761936437,190448579832.8863,180404341974.53503
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.5,68,Max,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.8175744761936437,192213579832.8863,190448579832.8863
Spacer 5,55059388888.0,Receipt,Spacer,1.5,68,Max,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.8175744761936437,202257817691.23758,192213579832.8863
Customs Duties,2947000000.0,Receipt,Real,1.5,68,Max,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.8175744761936437,205204817691.23758,202257817691.23758
Spacer 7,55059388888.0,Receipt,Spacer,1.5,68,Max,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.8175744761936437,215249055549.58887,205204817691.23758
Excise Taxes,7416000000.0,Receipt,Real,1.5,68,Max,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.8175744761936437,222665055549.58887,215249055549.58887
Spacer 9,55059388888.0,Receipt,Spacer,1.5,68,Max,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.8175744761936437,232709293407.94012,222665055549.58887
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.5,68,Max,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.8175744761936437,246776293407.94012,232709293407.94012
Spacer 11,55059388888.0,Receipt,Spacer,1.5,68,Max,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.8175744761936437,256820531266.2914,246776293407.94012
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,1.5,68,Max,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.8175744761936437,346294531266.2914,256820531266.2914
Spacer 13,55059388888.0,Receipt,Spacer,1.5,68,Max,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.8175744761936437,356338769124.6427,346294531266.2914
Individual Income Taxes,109306000000.0,Receipt,Real,1.5,68,Max,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.8175744761936437,465644769124.6427,356338769124.6427
Dummy_Source,111333666666.66667,Dummy,Spacer,1.5,31,Min,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Deficit,107689000000.0,Deficit,Real,1.5,31,Min,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,1.5,31,Min,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.8175744761936437,180404341974.53503,179067341974.53503
Spacer 3,55059388888.0,Receipt,Spacer,1.5,31,Min,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.8175744761936437,190448579832.8863,180404341974.53503
Estate and Gift Taxes,1765000000.0,Receipt,Real,1.5,31,Min,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.8175744761936437,192213579832.8863,190448579832.8863
Spacer 5,55059388888.0,Receipt,Spacer,1.5,31,Min,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.8175744761936437,202257817691.23758,192213579832.8863
Customs Duties,2947000000.0,Receipt,Real,1.5,31,Min,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.8175744761936437,205204817691.23758,202257817691.23758
Spacer 7,55059388888.0,Receipt,Spacer,1.5,31,Min,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.8175744761936437,215249055549.58887,205204817691.23758
Excise Taxes,7416000000.0,Receipt,Real,1.5,31,Min,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.8175744761936437,222665055549.58887,215249055549.58887
Spacer 9,55059388888.0,Receipt,Spacer,1.5,31,Min,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.8175744761936437,232709293407.94012,222665055549.58887
Miscellaneous Receipts,14067000000.0,Receipt,Real,1.5,31,Min,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.8175744761936437,246776293407.94012,232709293407.94012
