Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Corporation Income Taxes,59721000000.0,Receipt,Real,-3.75,89,Max,10.0,183331000000.0,243331000000.0,243331000000.0,183610000000.0,183331000000.0,123610000000.0,0.02297736991002562,241952357805.39847,182231357805.39847
Spacer 11,40000000000.0,Receipt,Spacer,-3.75,89,Max,11.0,,283331000000.0,283331000000.0,243331000000.0,183331000000.0,183331000000.0,0.02297736991002562,281033263008.99744,241952357805.39847
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-3.75,89,Max,12.0,306286000000.0,406286000000.0,406286000000.0,283331000000.0,306286000000.0,183331000000.0,0.02297736991002562,403988263008.99744,281033263008.99744
Spacer 13,40000000000.0,Receipt,Spacer,-3.75,89,Max,13.0,,446286000000.0,446286000000.0,406286000000.0,306286000000.0,306286000000.0,0.02297736991002562,443069168212.59644,403988263008.99744
Individual Income Taxes,249320000000.0,Receipt,Real,-3.75,89,Max,14.0,555606000000.0,695606000000.0,695606000000.0,446286000000.0,555606000000.0,306286000000.0,0.02297736991002562,692389168212.5964,443069168212.59644
Dummy_Source,100000000000.0,Dummy,Spacer,-3.75,10,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.02297736991002562,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-3.75,10,Min,2.0,103009000000.0,3009000000.0,3009000000.0,0.0,103009000000.0,100000000000.0,0.02297736991002562,5306736991.002562,2297736991.002562
Spacer 3,40000000000.0,Receipt,Spacer,-3.75,10,Min,3.0,,43009000000.0,43009000000.0,3009000000.0,103009000000.0,103009000000.0,0.02297736991002562,44387642194.60154,5306736991.002562
Estate and Gift Taxes,4198000000.0,Receipt,Real,-3.75,10,Min,4.0,107207000000.0,47207000000.0,47207000000.0,43009000000.0,107207000000.0,103009000000.0,0.02297736991002562,48585642194.60154,44387642194.60154
Spacer 5,40000000000.0,Receipt,Spacer,-3.75,10,Min,5.0,,87207000000.0,87207000000.0,47207000000.0,107207000000.0,107207000000.0,0.02297736991002562,87666547398.20052,48585642194.60154
Excise Taxes,4358000000.0,Receipt,Real,-3.75,10,Min,6.0,111565000000.0,91565000000.0,91565000000.0,87207000000.0,111565000000.0,107207000000.0,0.02297736991002562,92024547398.20052,87666547398.20052
Spacer 7,40000000000.0,Receipt,Spacer,-3.75,10,Min,7.0,,131565000000.0,131565000000.0,91565000000.0,111565000000.0,111565000000.0,0.02297736991002562,131105452601.79948,92024547398.20052
Miscellaneous Receipts,12045000000.0,Receipt,Real,-3.75,10,Min,8.0,123610000000.0,143610000000.0,143610000000.0,131565000000.0,123610000000.0,111565000000.0,0.02297736991002562,143150452601.7995,131105452601.79948
Spacer 9,40000000000.0,Receipt,Spacer,-3.75,10,Min,9.0,,183610000000.0,183610000000.0,143610000000.0,123610000000.0,123610000000.0,0.02297736991002562,182231357805.39847,143150452601.7995
Corporation Income Taxes,59721000000.0,Receipt,Real,-3.75,10,Min,10.0,183331000000.0,243331000000.0,243331000000.0,183610000000.0,183331000000.0,123610000000.0,0.02297736991002562,241952357805.39847,182231357805.39847
Spacer 11,40000000000.0,Receipt,Spacer,-3.75,10,Min,11.0,,283331000000.0,283331000000.0,243331000000.0,183331000000.0,183331000000.0,0.02297736991002562,281033263008.99744,241952357805.39847
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-3.75,10,Min,12.0,306286000000.0,406286000000.0,406286000000.0,283331000000.0,306286000000.0,183331000000.0,0.02297736991002562,403988263008.99744,281033263008.99744
Spacer 13,40000000000.0,Receipt,Spacer,-3.75,10,Min,13.0,,446286000000.0,446286000000.0,406286000000.0,306286000000.0,306286000000.0,0.02297736991002562,443069168212.59644,403988263008.99744
Individual Income Taxes,249320000000.0,Receipt,Real,-3.75,10,Min,14.0,555606000000.0,695606000000.0,695606000000.0,446286000000.0,555606000000.0,306286000000.0,0.02297736991002562,692389168212.5964,443069168212.59644
Dummy_Source,100000000000.0,Dummy,Spacer,-3.5,88,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.029312230751356326,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-3.5,88,Max,2.0,103009000000.0,3009000000.0,3009000000.0,0.0,103009000000.0,100000000000.0,0.029312230751356326,5940223075.1356325,2931223075.1356325
Spacer 3,40000000000.0,Receipt,Spacer,-3.5,88,Max,3.0,,43009000000.0,43009000000.0,3009000000.0,103009000000.0,103009000000.0,0.029312230751356326,44767733845.08138,5940223075.1356325
Estate and Gift Taxes,4198000000.0,Receipt,Real,-3.5,88,Max,4.0,107207000000.0,47207000000.0,47207000000.0,43009000000.0,107207000000.0,103009000000.0,0.029312230751356326,48965733845.08138,44767733845.08138
Spacer 5,40000000000.0,Receipt,Spacer,-3.5,88,Max,5.0,,87207000000.0,87207000000.0,47207000000.0,107207000000.0,107207000000.0,0.029312230751356326,87793244615.02713,48965733845.08138
Excise Taxes,4358000000.0,Receipt,Real,-3.5,88,Max,6.0,111565000000.0,91565000000.0,91565000000.0,87207000000.0,111565000000.0,107207000000.0,0.029312230751356326,92151244615.02713,87793244615.02713
Spacer 7,40000000000.0,Receipt,Spacer,-3.5,88,Max,7.0,,131565000000.0,131565000000.0,91565000000.0,111565000000.0,111565000000.0,0.029312230751356326,130978755384.97287,92151244615.02713
Miscellaneous Receipts,12045000000.0,Receipt,Real,-3.5,88,Max,8.0,123610000000.0,143610000000.0,143610000000.0,131565000000.0,123610000000.0,111565000000.0,0.029312230751356326,143023755384.97287,130978755384.97287
Spacer 9,40000000000.0,Receipt,Spacer,-3.5,88,Max,9.0,,183610000000.0,183610000000.0,143610000000.0,123610000000.0,123610000000.0,0.029312230751356326,181851266154.9186,143023755384.97287
Corporation Income Taxes,59721000000.0,Receipt,Real,-3.5,88,Max,10.0,183331000000.0,243331000000.0,243331000000.0,183610000000.0,183331000000.0,123610000000.0,0.029312230751356326,241572266154.9186,181851266154.9186
Spacer 11,40000000000.0,Receipt,Spacer,-3.5,88,Max,11.0,,283331000000.0,283331000000.0,243331000000.0,183331000000.0,183331000000.0,0.029312230751356326,280399776924.8644,241572266154.9186
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-3.5,88,Max,12.0,306286000000.0,406286000000.0,406286000000.0,283331000000.0,306286000000.0,183331000000.0,0.029312230751356326,403354776924.8644,280399776924.8644
Spacer 13,40000000000.0,Receipt,Spacer,-3.5,88,Max,13.0,,446286000000.0,446286000000.0,406286000000.0,306286000000.0,306286000000.0,0.029312230751356326,442182287694.8101,403354776924.8644
Individual Income Taxes,249320000000.0,Receipt,Real,-3.5,88,Max,14.0,555606000000.0,695606000000.0,695606000000.0,446286000000.0,555606000000.0,306286000000.0,0.029312230751356326,691502287694.81,442182287694.8101
Dummy_Source,100000000000.0,Dummy,Spacer,-3.5,11,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.029312230751356326,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-3.5,11,Min,2.0,103009000000.0,3009000000.0,3009000000.0,0.0,103009000000.0,100000000000.0,0.029312230751356326,5940223075.1356325,2931223075.1356325
Spacer 3,40000000000.0,Receipt,Spacer,-3.5,11,Min,3.0,,43009000000.0,43009000000.0,3009000000.0,103009000000.0,103009000000.0,0.029312230751356326,44767733845.08138,5940223075.1356325
Estate and Gift Taxes,4198000000.0,Receipt,Real,-3.5,11,Min,4.0,107207000000.0,47207000000.0,47207000000.0,43009000000.0,107207000000.0,103009000000.0,0.029312230751356326,48965733845.08138,44767733845.08138
Spacer 5,40000000000.0,Receipt,Spacer,-3.5,11,Min,5.0,,87207000000.0,87207000000.0,47207000000.0,107207000000.0,107207000000.0,0.029312230751356326,87793244615.02713,48965733845.08138
Excise Taxes,4358000000.0,Receipt,Real,-3.5,11,Min,6.0,111565000000.0,91565000000.0,91565000000.0,87207000000.0,111565000000.0,107207000000.0,0.029312230751356326,92151244615.02713,87793244615.02713
Spacer 7,40000000000.0,Receipt,Spacer,-3.5,11,Min,7.0,,131565000000.0,131565000000.0,91565000000.0,111565000000.0,111565000000.0,0.029312230751356326,130978755384.97287,92151244615.02713
Miscellaneous Receipts,12045000000.0,Receipt,Real,-3.5,11,Min,8.0,123610000000.0,143610000000.0,143610000000.0,131565000000.0,123610000000.0,111565000000.0,0.029312230751356326,143023755384.97287,130978755384.97287
Spacer 9,40000000000.0,Receipt,Spacer,-3.5,11,Min,9.0,,183610000000.0,183610000000.0,143610000000.0,123610000000.0,123610000000.0,0.029312230751356326,181851266154.9186,143023755384.97287
Corporation Income Taxes,59721000000.0,Receipt,Real,-3.5,11,Min,10.0,183331000000.0,243331000000.0,243331000000.0,183610000000.0,183331000000.0,123610000000.0,0.029312230751356326,241572266154.9186,181851266154.9186
Spacer 11,40000000000.0,Receipt,Spacer,-3.5,11,Min,11.0,,283331000000.0,283331000000.0,243331000000.0,183331000000.0,183331000000.0,0.029312230751356326,280399776924.8644,241572266154.9186
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-3.5,11,Min,12.0,306286000000.0,406286000000.0,406286000000.0,283331000000.0,306286000000.0,183331000000.0,0.029312230751356326,403354776924.8644,280399776924.8644
Spacer 13,40000000000.0,Receipt,Spacer,-3.5,11,Min,13.0,,446286000000.0,446286000000.0,406286000000.0,306286000000.0,306286000000.0,0.029312230751356326,442182287694.8101,403354776924.8644
Individual Income Taxes,249320000000.0,Receipt,Real,-3.5,11,Min,14.0,555606000000.0,695606000000.0,695606000000.0,446286000000.0,555606000000.0,306286000000.0,0.029312230751356326,691502287694.81,442182287694.8101
Dummy_Source,100000000000.0,Dummy,Spacer,-3.25,87,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.037326887344129464,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-3.25,87,Max,2.0,103009000000.0,3009000000.0,3009000000.0,0.0,103009000000.0,100000000000.0,0.037326887344129464,6741688734.412947,3732688734.412946
Spacer 3,40000000000.0,Receipt,Spacer,-3.25,87,Max,3.0,,43009000000.0,43009000000.0,3009000000.0,103009000000.0,103009000000.0,0.037326887344129464,45248613240.647766,6741688734.412947
Estate and Gift Taxes,4198000000.0,Receipt,Real,-3.25,87,Max,4.0,107207000000.0,47207000000.0,47207000000.0,43009000000.0,107207000000.0,103009000000.0,0.037326887344129464,49446613240.647766,45248613240.647766
Spacer 5,40000000000.0,Receipt,Spacer,-3.25,87,Max,5.0,,87207000000.0,87207000000.0,47207000000.0,107207000000.0,107207000000.0,0.037326887344129464,87953537746.88258,49446613240.647766
Excise Taxes,4358000000.0,Receipt,Real,-3.25,87,Max,6.0,111565000000.0,91565000000.0,91565000000.0,87207000000.0,111565000000.0,107207000000.0,0.037326887344129464,92311537746.88258,87953537746.88258
Spacer 7,40000000000.0,Receipt,Spacer,-3.25,87,Max,7.0,,131565000000.0,131565000000.0,91565000000.0,111565000000.0,111565000000.0,0.037326887344129464,130818462253.11742,92311537746.88258
Miscellaneous Receipts,12045000000.0,Receipt,Real,-3.25,87,Max,8.0,123610000000.0,143610000000.0,143610000000.0,131565000000.0,123610000000.0,111565000000.0,0.037326887344129464,142863462253.1174,130818462253.11742
Spacer 9,40000000000.0,Receipt,Spacer,-3.25,87,Max,9.0,,183610000000.0,183610000000.0,143610000000.0,123610000000.0,123610000000.0,0.037326887344129464,181370386759.35223,142863462253.1174
Corporation Income Taxes,59721000000.0,Receipt,Real,-3.25,87,Max,10.0,183331000000.0,243331000000.0,243331000000.0,183610000000.0,183331000000.0,123610000000.0,0.037326887344129464,241091386759.35223,181370386759.35223
Spacer 11,40000000000.0,Receipt,Spacer,-3.25,87,Max,11.0,,283331000000.0,283331000000.0,243331000000.0,183331000000.0,183331000000.0,0.037326887344129464,279598311265.58704,241091386759.35223
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-3.25,87,Max,12.0,306286000000.0,406286000000.0,406286000000.0,283331000000.0,306286000000.0,183331000000.0,0.037326887344129464,402553311265.58704,279598311265.58704
Spacer 13,40000000000.0,Receipt,Spacer,-3.25,87,Max,13.0,,446286000000.0,446286000000.0,406286000000.0,306286000000.0,306286000000.0,0.037326887344129464,441060235771.8219,402553311265.58704
Individual Income Taxes,249320000000.0,Receipt,Real,-3.25,87,Max,14.0,555606000000.0,695606000000.0,695606000000.0,446286000000.0,555606000000.0,306286000000.0,0.037326887344129464,690380235771.8219,441060235771.8219
Dummy_Source,100000000000.0,Dummy,Spacer,-3.25,12,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.037326887344129464,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-3.25,12,Min,2.0,103009000000.0,3009000000.0,3009000000.0,0.0,103009000000.0,100000000000.0,0.037326887344129464,6741688734.412947,3732688734.412946
Spacer 3,40000000000.0,Receipt,Spacer,-3.25,12,Min,3.0,,43009000000.0,43009000000.0,3009000000.0,103009000000.0,103009000000.0,0.037326887344129464,45248613240.647766,6741688734.412947
Estate and Gift Taxes,4198000000.0,Receipt,Real,-3.25,12,Min,4.0,107207000000.0,47207000000.0,47207000000.0,43009000000.0,107207000000.0,103009000000.0,0.037326887344129464,49446613240.647766,45248613240.647766
Spacer 5,40000000000.0,Receipt,Spacer,-3.25,12,Min,5.0,,87207000000.0,87207000000.0,47207000000.0,107207000000.0,107207000000.0,0.037326887344129464,87953537746.88258,49446613240.647766
Excise Taxes,4358000000.0,Receipt,Real,-3.25,12,Min,6.0,111565000000.0,91565000000.0,91565000000.0,87207000000.0,111565000000.0,107207000000.0,0.037326887344129464,92311537746.88258,87953537746.88258
Spacer 7,40000000000.0,Receipt,Spacer,-3.25,12,Min,7.0,,131565000000.0,131565000000.0,91565000000.0,111565000000.0,111565000000.0,0.037326887344129464,130818462253.11742,92311537746.88258
Miscellaneous Receipts,12045000000.0,Receipt,Real,-3.25,12,Min,8.0,123610000000.0,143610000000.0,143610000000.0,131565000000.0,123610000000.0,111565000000.0,0.037326887344129464,142863462253.1174,130818462253.11742
Spacer 9,40000000000.0,Receipt,Spacer,-3.25,12,Min,9.0,,183610000000.0,183610000000.0,143610000000.0,123610000000.0,123610000000.0,0.037326887344129464,181370386759.35223,142863462253.1174
Corporation Income Taxes,59721000000.0,Receipt,Real,-3.25,12,Min,10.0,183331000000.0,243331000000.0,243331000000.0,183610000000.0,183331000000.0,123610000000.0,0.037326887344129464,241091386759.35223,181370386759.35223
Spacer 11,40000000000.0,Receipt,Spacer,-3.25,12,Min,11.0,,283331000000.0,283331000000.0,243331000000.0,183331000000.0,183331000000.0,0.037326887344129464,279598311265.58704,241091386759.35223
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-3.25,12,Min,12.0,306286000000.0,406286000000.0,406286000000.0,283331000000.0,306286000000.0,183331000000.0,0.037326887344129464,402553311265.58704,279598311265.58704
Spacer 13,40000000000.0,Receipt,Spacer,-3.25,12,Min,13.0,,446286000000.0,446286000000.0,406286000000.0,306286000000.0,306286000000.0,0.037326887344129464,441060235771.8219,402553311265.58704
Individual Income Taxes,249320000000.0,Receipt,Real,-3.25,12,Min,14.0,555606000000.0,695606000000.0,695606000000.0,446286000000.0,555606000000.0,306286000000.0,0.037326887344129464,690380235771.8219,441060235771.8219
Dummy_Source,100000000000.0,Dummy,Spacer,-3.0,86,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-3.0,86,Max,2.0,103009000000.0,3009000000.0,3009000000.0,0.0,103009000000.0,100000000000.0,0.04742587317756679,7751587317.756679,4742587317.756679
Spacer 3,40000000000.0,Receipt,Spacer,-3.0,86,Max,3.0,,43009000000.0,43009000000.0,3009000000.0,103009000000.0,103009000000.0,0.04742587317756679,45854552390.65401,7751587317.756679
Estate and Gift Taxes,4198000000.0,Receipt,Real,-3.0,86,Max,4.0,107207000000.0,47207000000.0,47207000000.0,43009000000.0,107207000000.0,103009000000.0,0.04742587317756679,50052552390.65401,45854552390.65401
Spacer 5,40000000000.0,Receipt,Spacer,-3.0,86,Max,5.0,,87207000000.0,87207000000.0,47207000000.0,107207000000.0,107207000000.0,0.04742587317756679,88155517463.55133,50052552390.65401
Excise Taxes,4358000000.0,Receipt,Real,-3.0,86,Max,6.0,111565000000.0,91565000000.0,91565000000.0,87207000000.0,111565000000.0,107207000000.0,0.04742587317756679,92513517463.55133,88155517463.55133
Spacer 7,40000000000.0,Receipt,Spacer,-3.0,86,Max,7.0,,131565000000.0,131565000000.0,91565000000.0,111565000000.0,111565000000.0,0.04742587317756679,130616482536.44867,92513517463.55133
Miscellaneous Receipts,12045000000.0,Receipt,Real,-3.0,86,Max,8.0,123610000000.0,143610000000.0,143610000000.0,131565000000.0,123610000000.0,111565000000.0,0.04742587317756679,142661482536.44867,130616482536.44867
Spacer 9,40000000000.0,Receipt,Spacer,-3.0,86,Max,9.0,,183610000000.0,183610000000.0,143610000000.0,123610000000.0,123610000000.0,0.04742587317756679,180764447609.34598,142661482536.44867
Corporation Income Taxes,59721000000.0,Receipt,Real,-3.0,86,Max,10.0,183331000000.0,243331000000.0,243331000000.0,183610000000.0,183331000000.0,123610000000.0,0.04742587317756679,240485447609.34598,180764447609.34598
Spacer 11,40000000000.0,Receipt,Spacer,-3.0,86,Max,11.0,,283331000000.0,283331000000.0,243331000000.0,183331000000.0,183331000000.0,0.04742587317756679,278588412682.24335,240485447609.34598
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-3.0,86,Max,12.0,306286000000.0,406286000000.0,406286000000.0,283331000000.0,306286000000.0,183331000000.0,0.04742587317756679,401543412682.24335,278588412682.24335
Spacer 13,40000000000.0,Receipt,Spacer,-3.0,86,Max,13.0,,446286000000.0,446286000000.0,406286000000.0,306286000000.0,306286000000.0,0.04742587317756679,439646377755.1406,401543412682.24335
Individual Income Taxes,249320000000.0,Receipt,Real,-3.0,86,Max,14.0,555606000000.0,695606000000.0,695606000000.0,446286000000.0,555606000000.0,306286000000.0,0.04742587317756679,688966377755.1406,439646377755.1406
Dummy_Source,100000000000.0,Dummy,Spacer,-3.0,13,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-3.0,13,Min,2.0,103009000000.0,3009000000.0,3009000000.0,0.0,103009000000.0,100000000000.0,0.04742587317756679,7751587317.756679,4742587317.756679
Spacer 3,40000000000.0,Receipt,Spacer,-3.0,13,Min,3.0,,43009000000.0,43009000000.0,3009000000.0,103009000000.0,103009000000.0,0.04742587317756679,45854552390.65401,7751587317.756679
Estate and Gift Taxes,4198000000.0,Receipt,Real,-3.0,13,Min,4.0,107207000000.0,47207000000.0,47207000000.0,43009000000.0,107207000000.0,103009000000.0,0.04742587317756679,50052552390.65401,45854552390.65401
Spacer 5,40000000000.0,Receipt,Spacer,-3.0,13,Min,5.0,,87207000000.0,87207000000.0,47207000000.0,107207000000.0,107207000000.0,0.04742587317756679,88155517463.55133,50052552390.65401
Excise Taxes,4358000000.0,Receipt,Real,-3.0,13,Min,6.0,111565000000.0,91565000000.0,91565000000.0,87207000000.0,111565000000.0,107207000000.0,0.04742587317756679,92513517463.55133,88155517463.55133
Spacer 7,40000000000.0,Receipt,Spacer,-3.0,13,Min,7.0,,131565000000.0,131565000000.0,91565000000.0,111565000000.0,111565000000.0,0.04742587317756679,130616482536.44867,92513517463.55133
Miscellaneous Receipts,12045000000.0,Receipt,Real,-3.0,13,Min,8.0,123610000000.0,143610000000.0,143610000000.0,131565000000.0,123610000000.0,111565000000.0,0.04742587317756679,142661482536.44867,130616482536.44867
Spacer 9,40000000000.0,Receipt,Spacer,-3.0,13,Min,9.0,,183610000000.0,183610000000.0,143610000000.0,123610000000.0,123610000000.0,0.04742587317756679,180764447609.34598,142661482536.44867
Corporation Income Taxes,59721000000.0,Receipt,Real,-3.0,13,Min,10.0,183331000000.0,243331000000.0,243331000000.0,183610000000.0,183331000000.0,123610000000.0,0.04742587317756679,240485447609.34598,180764447609.34598
Spacer 11,40000000000.0,Receipt,Spacer,-3.0,13,Min,11.0,,283331000000.0,283331000000.0,243331000000.0,183331000000.0,183331000000.0,0.04742587317756679,278588412682.24335,240485447609.34598
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-3.0,13,Min,12.0,306286000000.0,406286000000.0,406286000000.0,283331000000.0,306286000000.0,183331000000.0,0.04742587317756679,401543412682.24335,278588412682.24335
Spacer 13,40000000000.0,Receipt,Spacer,-3.0,13,Min,13.0,,446286000000.0,446286000000.0,406286000000.0,306286000000.0,306286000000.0,0.04742587317756679,439646377755.1406,401543412682.24335
Individual Income Taxes,249320000000.0,Receipt,Real,-3.0,13,Min,14.0,555606000000.0,695606000000.0,695606000000.0,446286000000.0,555606000000.0,306286000000.0,0.04742587317756679,688966377755.1406,439646377755.1406
Dummy_Source,100000000000.0,Dummy,Spacer,-2.75,85,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.75,85,Max,2.0,103009000000.0,3009000000.0,3009000000.0,0.0,103009000000.0,100000000000.0,0.060086650174007626,9017665017.400763,6008665017.400763
Spacer 3,40000000000.0,Receipt,Spacer,-2.75,85,Max,3.0,,43009000000.0,43009000000.0,3009000000.0,103009000000.0,103009000000.0,0.060086650174007626,46614199010.44046,9017665017.400763
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.75,85,Max,4.0,107207000000.0,47207000000.0,47207000000.0,43009000000.0,107207000000.0,103009000000.0,0.060086650174007626,50812199010.44046,46614199010.44046
Spacer 5,40000000000.0,Receipt,Spacer,-2.75,85,Max,5.0,,87207000000.0,87207000000.0,47207000000.0,107207000000.0,107207000000.0,0.060086650174007626,88408733003.48015,50812199010.44046
Excise Taxes,4358000000.0,Receipt,Real,-2.75,85,Max,6.0,111565000000.0,91565000000.0,91565000000.0,87207000000.0,111565000000.0,107207000000.0,0.060086650174007626,92766733003.48015,88408733003.48015
Spacer 7,40000000000.0,Receipt,Spacer,-2.75,85,Max,7.0,,131565000000.0,131565000000.0,91565000000.0,111565000000.0,111565000000.0,0.060086650174007626,130363266996.51985,92766733003.48015
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.75,85,Max,8.0,123610000000.0,143610000000.0,143610000000.0,131565000000.0,123610000000.0,111565000000.0,0.060086650174007626,142408266996.51984,130363266996.51985
Spacer 9,40000000000.0,Receipt,Spacer,-2.75,85,Max,9.0,,183610000000.0,183610000000.0,143610000000.0,123610000000.0,123610000000.0,0.060086650174007626,180004800989.55954,142408266996.51984
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.75,85,Max,10.0,183331000000.0,243331000000.0,243331000000.0,183610000000.0,183331000000.0,123610000000.0,0.060086650174007626,239725800989.55954,180004800989.55954
Spacer 11,40000000000.0,Receipt,Spacer,-2.75,85,Max,11.0,,283331000000.0,283331000000.0,243331000000.0,183331000000.0,183331000000.0,0.060086650174007626,277322334982.59924,239725800989.55954
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.75,85,Max,12.0,306286000000.0,406286000000.0,406286000000.0,283331000000.0,306286000000.0,183331000000.0,0.060086650174007626,400277334982.59924,277322334982.59924
Spacer 13,40000000000.0,Receipt,Spacer,-2.75,85,Max,13.0,,446286000000.0,446286000000.0,406286000000.0,306286000000.0,306286000000.0,0.060086650174007626,437873868975.6389,400277334982.59924
Individual Income Taxes,249320000000.0,Receipt,Real,-2.75,85,Max,14.0,555606000000.0,695606000000.0,695606000000.0,446286000000.0,555606000000.0,306286000000.0,0.060086650174007626,687193868975.6389,437873868975.6389
Dummy_Source,100000000000.0,Dummy,Spacer,-2.75,14,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.75,14,Min,2.0,103009000000.0,3009000000.0,3009000000.0,0.0,103009000000.0,100000000000.0,0.060086650174007626,9017665017.400763,6008665017.400763
Spacer 3,40000000000.0,Receipt,Spacer,-2.75,14,Min,3.0,,43009000000.0,43009000000.0,3009000000.0,103009000000.0,103009000000.0,0.060086650174007626,46614199010.44046,9017665017.400763
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.75,14,Min,4.0,107207000000.0,47207000000.0,47207000000.0,43009000000.0,107207000000.0,103009000000.0,0.060086650174007626,50812199010.44046,46614199010.44046
Spacer 5,40000000000.0,Receipt,Spacer,-2.75,14,Min,5.0,,87207000000.0,87207000000.0,47207000000.0,107207000000.0,107207000000.0,0.060086650174007626,88408733003.48015,50812199010.44046
Excise Taxes,4358000000.0,Receipt,Real,-2.75,14,Min,6.0,111565000000.0,91565000000.0,91565000000.0,87207000000.0,111565000000.0,107207000000.0,0.060086650174007626,92766733003.48015,88408733003.48015
Spacer 7,40000000000.0,Receipt,Spacer,-2.75,14,Min,7.0,,131565000000.0,131565000000.0,91565000000.0,111565000000.0,111565000000.0,0.060086650174007626,130363266996.51985,92766733003.48015
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.75,14,Min,8.0,123610000000.0,143610000000.0,143610000000.0,131565000000.0,123610000000.0,111565000000.0,0.060086650174007626,142408266996.51984,130363266996.51985
Spacer 9,40000000000.0,Receipt,Spacer,-2.75,14,Min,9.0,,183610000000.0,183610000000.0,143610000000.0,123610000000.0,123610000000.0,0.060086650174007626,180004800989.55954,142408266996.51984
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.75,14,Min,10.0,183331000000.0,243331000000.0,243331000000.0,183610000000.0,183331000000.0,123610000000.0,0.060086650174007626,239725800989.55954,180004800989.55954
Spacer 11,40000000000.0,Receipt,Spacer,-2.75,14,Min,11.0,,283331000000.0,283331000000.0,243331000000.0,183331000000.0,183331000000.0,0.060086650174007626,277322334982.59924,239725800989.55954
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.75,14,Min,12.0,306286000000.0,406286000000.0,406286000000.0,283331000000.0,306286000000.0,183331000000.0,0.060086650174007626,400277334982.59924,277322334982.59924
Spacer 13,40000000000.0,Receipt,Spacer,-2.75,14,Min,13.0,,446286000000.0,446286000000.0,406286000000.0,306286000000.0,306286000000.0,0.060086650174007626,437873868975.6389,400277334982.59924
Individual Income Taxes,249320000000.0,Receipt,Real,-2.75,14,Min,14.0,555606000000.0,695606000000.0,695606000000.0,446286000000.0,555606000000.0,306286000000.0,0.060086650174007626,687193868975.6389,437873868975.6389
Dummy_Source,100000000000.0,Dummy,Spacer,-2.5,84,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.5,84,Max,2.0,103009000000.0,3009000000.0,3009000000.0,0.0,103009000000.0,100000000000.0,0.07585818002124356,10594818002.124355,7585818002.124356
Spacer 3,40000000000.0,Receipt,Spacer,-2.5,84,Max,3.0,,43009000000.0,43009000000.0,3009000000.0,103009000000.0,103009000000.0,0.07585818002124356,47560490801.27461,10594818002.124355
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.5,84,Max,4.0,107207000000.0,47207000000.0,47207000000.0,43009000000.0,107207000000.0,103009000000.0,0.07585818002124356,51758490801.27461,47560490801.27461
Spacer 5,40000000000.0,Receipt,Spacer,-2.5,84,Max,5.0,,87207000000.0,87207000000.0,47207000000.0,107207000000.0,107207000000.0,0.07585818002124356,88724163600.42487,51758490801.27461
